APFP,COUNT
14878040,2
14878041,1
14878042,1
14878043,1
14878044,1
14878045,1
14878049,18
14878050,11
14878051,3
14878052,18
14878053,13
14878054,8
14878055,17
14878056,16
14878057,5
14878058,13
14878059,12
14878060,2
14878061,7
14878062,2
14878063,8
14878064,11
14878065,4
14878066,2
14878067,9
14878068,1
14878069,7
14878070,1
14878071,2
14878072,1
14878073,1
14878074,1
14878075,1
14878078,1
14878264,1
14878265,2
14878277,1
14878278,2
14878295,1
14878296,2
14878758,1
14878787,2
14878788,1
14878789,5
14878792,2
14878793,1
14878796,7
14878797,2
14878803,1
14878804,2
14878819,7
14878830,1
14879041,9
14879042,1
14879043,2
14879044,1
14879045,3
14879046,1
14879047,1
14879048,1
14879049,1
14879051,1
14879052,7
14879053,2
14879058,2
14879059,1
14879060,2
14879077,2
14879270,1
14879271,1
14879777,17
14879782,1
14879787,1
14879814,1
14879816,1
14879819,4
14879822,4
14879825,9
14879828,2
14880033,2
14880035,9
14880038,3
14880039,2
14880040,2
14880043,4
14880054,1
14880070,7
14880071,2
14880074,2
14880805,1
14880806,1
14880810,1
14880811,3
14880812,1
14880816,1
14880817,1
14880818,2
14880822,5
14880827,1
14943265,130
14943266,22
14943267,5
14943268,10
14943269,41
14943270,13
14943271,18
14943272,23
14943273,27
14943274,10
14943275,21
14943276,26
14943277,11
14943278,8
14943279,3
14943280,5
14943281,9
14943282,5
14943283,7
14943284,10
14943285,2
14943286,1
14943287,1
14943288,2
14943289,1
14943294,1
14943297,114
14943298,108
14943299,65
14943300,95
14943301,56
14943302,36
14943303,38
14943304,25
14943305,17
14943306,16
14943307,23
14943308,17
14943309,28
14943310,23
14943311,20
14943312,22
14943313,20
14943314,61
14943315,19
14943316,9
14943317,3
14943318,1
14943323,1
14943324,1
14943329,5
14943330,7
14943332,10
14943333,3
14943334,2
14943335,4
14943336,6
14943337,3
14943339,1
14943340,3
14943343,1
14943348,2
14943349,1
14943361,9
14943362,5
14943364,1
14943365,2
14943367,1
14943372,1
14943373,3
14943374,3
14943376,4
14943378,9
14943379,1
14943382,2
14943522,5
14943528,3
14943530,1
14943532,2
14943533,5
14943534,1
14943539,1
14943540,6
14943543,1
14943544,1
14943548,3
14943549,3
14943550,2
14943553,5
14943554,224
14943555,242
14943556,167
14943557,113
14943558,165
14943559,148
14943560,114
14943561,135
14943562,129
14943563,87
14943564,97
14943565,104
14943566,104
14943567,100
14943568,56
14943569,40
14943570,42
14943571,38
14943572,79
14943573,70
14943574,65
14943575,19
14943576,11
14943577,9
14943578,10
14943579,11
14943580,6
14943581,3
14943582,2
14943585,227
14943586,186
14943587,102
14943588,221
14943589,173
14943590,148
14943591,197
14943592,207
14943593,135
14943594,167
14943595,158
14943596,93
14943597,126
14943598,78
14943599,83
14943600,98
14943601,67
14943602,33
14943603,76
14943604,20
14943605,50
14943606,22
14943607,9
14943608,12
14943609,10
14943610,6
14943611,5
14943612,3
14943613,2
14943614,1
14943786,2
14943794,1
14943810,3
14943811,1
14943812,2
14943813,5
14943814,4
14943815,3
14943816,7
14943817,8
14943818,3
14943819,3
14943820,2
14943821,2
14943825,1
14944289,36
14944291,4
14944293,1
14944295,1
14944296,4
14944297,12
14944298,1
14944299,6
14944301,1
14944303,4
14944321,101
14944323,86
14944324,13
14944325,62
14944326,33
14944327,14
14944328,12
14944329,41
14944330,37
14944331,18
14944332,60
14944333,25
14944334,8
14944335,6
14944336,5
14944337,9
14944338,4
14944339,2
14944340,2
14944341,2
14944343,3
14944345,3
14944346,3
14944347,2
14944348,2
14944349,1
14944353,26
14944355,11
14944356,15
14944357,2
14944358,4
14944359,2
14944360,3
14944361,10
14944362,4
14944363,3
14944364,6
14944365,5
14944366,4
14944367,5
14944368,12
14944369,4
14944370,6
14944371,9
14944372,3
14944373,2
14944374,1
14944375,1
14944378,1
14944381,1
14944547,1
14944577,9
14944578,7
14944579,34
14944580,2
14944581,44
14944582,29
14944583,60
14944584,18
14944585,64
14944586,55
14944587,34
14944588,62
14944589,22
14944590,8
14944591,7
14944592,3
14944593,3
14944594,4
14944595,8
14944596,5
14944597,3
14944598,2
14944599,1
14944609,5
14944610,21
14944611,1
14944612,6
14944613,1
14944614,19
14944615,5
14944616,32
14944617,1
14944618,4
14944619,5
14944622,1
14944623,4
14944624,1
14944625,2
14944626,5
14944803,3
14944805,1
14944806,1
14944808,3
14944809,4
14944810,1
14944814,2
14945313,21
14945314,1
14945315,23
14945316,4
14945317,2
14945318,13
14945319,8
14945320,4
14945321,29
14945322,4
14945323,7
14945324,4
14945325,3
14945326,3
14945328,3
14945333,1
14945334,1
14945345,32
14945347,24
14945348,15
14945349,9
14945350,23
14945351,10
14945352,28
14945353,11
14945354,15
14945355,27
14945356,21
14945357,7
14945358,17
14945359,20
14945360,14
14945361,53
14945362,13
14945363,6
14945364,3
14945365,6
14945366,3
14945367,3
14945368,3
14945369,1
14945569,369
14945571,71
14945572,1
14945573,11
14945574,47
14945575,16
14945576,13
14945577,29
14945578,8
14945579,14
14945580,18
14945581,3
14945582,4
14945583,1
14945584,7
14945585,2
14945586,4
14945587,7
14945590,1
14945591,4
14945595,3
14945596,3
14945597,2
14945598,2
14945603,21
14945604,16
14945605,1
14945606,35
14945607,4
14945608,3
14945611,2
14945617,1
14946338,2
14946339,4
14946340,4
14946341,25
14946342,3
14946344,5
14946346,1
14946348,3
14946349,8
14946350,5
14946351,8
14946352,3
14946353,7
14946354,4
14946355,11
14946356,17
14946357,4
14946358,33
14946359,9
14946360,1
14946361,1
14946362,3
14949422,1
14949443,1
14949444,1
14949454,1
14949474,9
14949478,2
14949509,2
14949510,1
14949511,1
14949522,1
15270947,12
15270948,2
15270949,1
15270950,7
15270951,11
15270952,14
15270953,15
15270954,5
15270955,2
15270956,1
15270979,40
15270980,69
15270981,13
15270982,8
15270983,10
15270984,6
15270985,1
15270986,1
15270988,1
15270989,3
15271010,9
15271011,44
15271014,3
15271042,2
15271205,1
15271211,3
15271235,1
15271236,51
15271237,114
15271238,103
15271239,103
15271240,64
15271241,53
15271242,35
15271243,8
15271244,4
15271245,7
15271246,5
15271247,4
15271248,4
15271249,3
15271265,125
15271266,1
15271267,53
15271268,98
15271269,112
15271270,55
15271271,89
15271272,80
15271273,10
15271274,26
15271275,9
15271276,6
15271277,4
15271278,4
15271279,3
15271280,3
15271489,2
15271491,1
15271970,69
15271972,2
15271979,1
15272002,64
15272003,5
15272004,4
15272005,5
15272007,11
15272008,3
15272009,3
15272011,4
15272034,77
15272037,7
15272038,3
15272258,3
15272259,70
15272260,3
15272261,3
15272262,1
15272263,12
15272264,2
15272265,7
15272267,3
15272290,3
15272292,1
15272294,2
15272296,5
15272298,1
15272299,1
15272301,3
15272484,1
15272997,1
15272998,19
15272999,3
15273000,11
15273001,7
15273003,4
15273004,1
15273006,3
15273029,5
15273030,3
15273031,1
15273032,8
15273033,9
15273034,1
15273035,2
15273036,3
15273252,12
15273253,5
15273254,3
15273255,2
15273257,7
15273258,4
15273259,3
15273260,1
15273262,3
15273286,1
15274021,1
15274022,3
15274024,9
15274025,3
15274026,1
15274027,2
15274028,3
15274030,3
15274033,3
15277122,6
15277159,1
15277194,1
15336482,5
15336483,12
15336484,3
15336485,72
15336486,72
15336487,40
15336488,62
15336489,71
15336490,61
15336491,35
15336492,43
15336493,39
15336494,18
15336495,6
15336496,4
15336497,5
15336498,12
15336499,17
15336500,15
15336501,1
15336505,1
15336506,2
15336507,1
15336514,84
15336515,88
15336516,131
15336517,126
15336518,177
15336519,80
15336520,86
15336521,143
15336522,99
15336523,53
15336524,45
15336525,62
15336526,47
15336527,20
15336528,25
15336529,38
15336530,23
15336531,5
15336532,4
15336533,3
15336534,5
15336535,6
15336536,3
15336537,1
15336546,1
15336547,43
15336548,8
15336549,6
15336550,1
15336551,3
15336552,5
15336553,12
15336554,7
15336555,3
15336558,1
15336559,1
15336578,1
15336581,2
15336582,1
15336583,5
15336584,8
15336585,8
15336586,2
15336587,2
15336589,1
15336590,3
15336593,6
15336741,2
15336742,10
15336743,1
15336747,2
15336748,1
15336752,1
15336769,201
15336770,479
15336771,406
15336772,470
15336773,400
15336774,444
15336775,412
15336776,215
15336777,225
15336778,136
15336779,137
15336780,157
15336781,135
15336782,59
15336783,49
15336784,31
15336785,15
15336786,2
15336788,2
15336789,2
15336790,2
15336801,635
15336802,608
15336803,452
15336804,391
15336805,415
15336806,383
15336807,417
15336808,359
15336809,144
15336810,207
15336811,155
15336812,110
15336813,60
15336814,39
15336815,19
15336816,19
15336817,7
15336818,1
15336819,2
15336820,3
15336995,1
15337000,1
15337001,5
15337026,61
15337027,63
15337028,3
15337029,4
15337030,1
15337031,1
15337032,7
15337033,3
15337034,4
15337035,2
15337038,3
15337039,4
15337506,6
15337507,3
15337508,6
15337509,13
15337510,4
15337511,4
15337512,10
15337513,3
15337514,6
15337516,3
15337522,1
15337538,101
15337539,185
15337540,233
15337541,73
15337542,92
15337543,66
15337544,26
15337545,50
15337546,18
15337547,15
15337548,7
15337549,12
15337550,2
15337551,9
15337553,3
15337554,1
15337570,45
15337571,43
15337572,3
15337573,27
15337574,10
15337575,33
15337576,51
15337577,45
15337578,18
15337579,7
15337580,6
15337581,3
15337582,1
15337583,14
15337584,16
15337585,6
15337586,14
15337587,15
15337588,1
15337589,4
15337590,2
15337591,1
15337592,1
15337593,2
15337594,1
15337762,12
15337793,10
15337794,436
15337795,208
15337796,241
15337797,50
15337798,30
15337799,40
15337800,109
15337801,23
15337802,82
15337803,27
15337804,24
15337805,21
15337806,2
15337807,3
15337808,2
15337809,1
15337825,2
15337826,23
15337827,5
15337828,8
15337829,6
15337830,1
15337831,1
15337832,18
15337833,2
15337834,3
15337836,11
15337837,2
15337838,1
15337839,1
15337840,1
15338019,1
15338020,3
15338021,2
15338022,3
15338025,2
15338026,3
15338027,4
15338028,2
15338032,1
15338531,1
15338532,5
15338533,5
15338534,13
15338535,44
15338536,13
15338537,8
15338538,9
15338539,8
15338540,3
15338541,5
15338542,2
15338543,3
15338544,1
15338545,2
15338546,3
15338547,1
15338562,1
15338563,9
15338564,86
15338565,7
15338566,13
15338567,71
15338568,81
15338569,43
15338570,15
15338571,71
15338572,87
15338573,10
15338574,8
15338575,6
15338576,1
15338577,3
15338578,6
15338579,4
15338584,3
15338787,32
15338788,74
15338789,71
15338790,28
15338791,37
15338792,16
15338793,66
15338794,25
15338795,23
15338796,8
15338797,3
15338798,5
15338799,9
15338800,1
15338801,8
15338803,2
15338805,3
15338819,9
15338820,1
15338821,2
15338827,1
15338829,1
15339556,3
15339557,7
15339558,7
15339559,7
15339560,24
15339561,75
15339562,4
15339563,6
15339564,7
15339565,53
15339566,21
15339567,3
15339568,9
15339569,5
15339570,2
15342658,13
15342660,4
15342662,3
15342663,1
15342664,4
15342667,1
15342722,1
15342723,4
15342724,1
15342725,7
15342726,13
15342727,11
15342728,2
15342729,12
15342730,2
15342731,1
15342732,1
15342738,2
15342882,1
15342886,1
15342887,1
15342888,2
15342889,1
15342915,6
15342916,3
15342917,1
15342919,5
15342921,4
15342924,3
15342925,1
16843810,1
16843811,6
16843812,50
16843813,19
16843814,66
16843815,46
16843816,120
16843817,151
16843818,127
16843819,315
16843820,228
16843821,114
16843822,174
16843823,219
16843824,107
16843825,122
16843826,66
16843827,44
16843828,22
16843829,17
16843830,6
16843831,6
16843832,7
16843833,2
16843834,2
16843836,1
16843841,46
16843842,40
16843843,24
16843844,485
16843845,128
16843846,122
16843847,70
16843848,155
16843849,218
16843850,358
16843851,582
16843852,640
16843853,564
16843854,345
16843855,386
16843856,255
16843857,176
16843858,104
16843859,55
16843860,34
16843861,23
16843862,22
16843863,10
16843864,3
16843865,2
16843866,1
16843873,1
16843875,20
16843876,2
16843877,26
16843878,32
16843879,45
16843880,11
16843881,58
16843882,24
16843883,38
16843884,32
16843885,22
16843886,25
16843887,36
16843888,16
16843889,8
16843890,5
16843891,2
16843907,10
16843908,1
16843909,1
16843910,1
16843911,22
16843912,5
16843913,11
16843914,7
16843915,11
16843916,14
16843917,9
16843918,11
16843919,9
16843920,15
16843921,8
16843922,2
16844074,33
16844075,15
16844076,86
16844077,24
16844078,2
16844079,10
16844080,4
16844081,2
16844097,2
16844098,1785
16844099,1698
16844100,1475
16844101,287
16844102,803
16844103,1472
16844104,1424
16844105,632
16844106,503
16844107,708
16844108,560
16844109,268
16844110,185
16844111,119
16844112,72
16844113,52
16844114,46
16844115,29
16844116,17
16844117,6
16844118,7
16844119,5
16844120,7
16844121,7
16844122,9
16844123,8
16844124,6
16844125,4
16844126,1
16844129,1852
16844130,1464
16844131,1572
16844132,736
16844133,1557
16844134,1628
16844135,1679
16844136,1449
16844137,1165
16844138,790
16844139,553
16844140,263
16844141,243
16844142,206
16844143,157
16844144,91
16844145,51
16844146,24
16844147,18
16844148,10
16844149,13
16844150,7
16844151,9
16844152,7
16844153,4
16844154,3
16844155,2
16844158,1
16844328,1
16844330,2
16844332,2
16844333,3
16844334,3
16844335,2
16844336,1
16844337,1
16844344,1
16844345,2
16844356,1
16844357,8
16844358,17
16844359,189
16844360,55
16844361,54
16844362,67
16844363,26
16844364,30
16844365,6
16844366,5
16844367,6
16844368,2
16844369,1
16844370,2
16844371,1
16844375,1
16844376,2
16844835,4
16844836,1
16844837,1
16844838,17
16844839,10
16844840,54
16844841,48
16844842,12
16844843,22
16844844,10
16844845,50
16844846,8
16844847,7
16844848,8
16844849,4
16844850,2
16844851,2
16844867,104
16844868,1248
16844869,274
16844870,84
16844871,151
16844872,103
16844873,568
16844874,135
16844875,81
16844876,95
16844877,112
16844878,55
16844879,36
16844880,27
16844881,17
16844882,4
16844883,4
16844884,2
16844899,38
16844900,16
16844901,24
16844902,52
16844903,38
16844904,39
16844905,45
16844906,135
16844907,72
16844908,84
16844909,197
16844910,265
16844911,69
16844912,82
16844913,33
16844914,22
16844915,18
16844916,21
16844917,9
16844918,6
16844919,5
16844920,2
16844921,2
16845096,4
16845122,44
16845123,128
16845124,50
16845125,121
16845126,1202
16845127,279
16845128,1255
16845129,210
16845130,125
16845131,54
16845132,63
16845133,60
16845134,42
16845135,34
16845136,14
16845137,9
16845138,14
16845139,6
16845140,2
16845141,3
16845142,3
16845143,2
16845144,2
16845145,1
16845154,12
16845155,12
16845156,14
16845157,62
16845158,19
16845159,72
16845160,22
16845161,27
16845162,9
16845163,13
16845164,17
16845165,13
16845166,14
16845167,14
16845168,18
16845169,8
16845170,11
16845171,2
16845172,1
16845174,3
16845175,3
16845176,2
16845177,3
16845178,1
16845349,1
16845350,8
16845351,17
16845352,145
16845353,11
16845354,1
16845355,16
16845356,4
16845357,5
16845358,3
16845359,1
16845360,4
16845362,1
16845363,1
16845859,33
16845860,7
16845861,17
16845862,5
16845863,6
16845864,20
16845865,20
16845866,35
16845867,16
16845868,20
16845869,23
16845870,31
16845871,27
16845872,24
16845873,18
16845874,27
16845875,15
16845876,5
16845877,2
16845878,1
16845879,4
16845880,4
16845881,2
16845882,2
16845883,2
16845890,1
16845891,545
16845892,43
16845893,47
16845894,37
16845895,23
16845896,189
16845897,220
16845898,554
16845899,81
16845900,55
16845901,126
16845902,71
16845903,61
16845904,71
16845905,75
16845906,26
16845907,29
16845908,8
16845909,7
16845910,4
16845911,7
16845912,2
16845915,1
16846115,7
16846116,29
16846117,105
16846118,114
16846119,54
16846120,55
16846121,158
16846122,87
16846123,470
16846124,83
16846125,96
16846126,77
16846127,96
16846128,102
16846129,70
16846130,32
16846131,21
16846132,5
16846133,3
16846134,2
16846135,3
16846136,3
16846137,2
16846138,2
16846139,2
16846147,3
16846148,1
16846149,3
16846150,6
16846151,3
16846152,4
16846153,1
16846154,74
16846155,7
16846156,4
16846157,2
16846158,1
16846161,4
16846162,1
16846164,1
16846166,3
16846167,3
16846168,2
16846169,2
16846170,1
16846883,547
16846884,49
16846885,27
16846886,1
16846887,6
16846888,282
16846889,15
16846890,19
16846891,15
16846892,43
16846893,14
16846894,11
16846895,8
16846896,3
16846897,6
16846898,6
16846899,4
16846900,3
16846901,2
16849987,8
16849988,8
16849989,4
16849990,7
16849991,3
16849992,17
16849993,10
16849995,1
16849996,1
16849997,1
16849998,8
16849999,1
16850000,3
16850001,2
16850002,1
16850025,1
16850032,4
16850033,2
16850051,2
16850052,3
16850053,18
16850054,1
16850055,5
16850056,5
16850057,12
16850058,1
16850059,5
16850060,3
16850061,19
16850062,26
16850063,6
16850064,33
16850065,11
16850066,7
16850067,1
16850068,1
16850070,3
16850071,3
16850072,2
16850073,2
16850074,1
16850214,4
16850215,6
16850216,15
16850217,18
16850219,8
16850220,2
16850223,1
16850242,2
16850243,1
16850244,5
16850245,7
16850246,8
16850247,108
16850248,102
16850249,7
16850250,11
16850251,10
16850252,11
16850254,3
16850256,1
16850258,2
16850979,57
16850980,102
16850981,8
16850982,21
16850983,14
16850984,14
16850985,15
16850986,10
16850987,4
16850988,14
16850989,7
16850990,8
16850991,4
16850992,2
16850993,5
16850995,2
16850997,1
2163746,817
2163747,124
2163748,244
2163749,544
2163750,223
2163751,243
2163752,137
2163753,295
2163754,301
2163755,349
2163756,238
2163757,153
2163758,133
2163759,165
2163760,138
2163761,101
2163762,67
2163763,45
2163764,30
2163765,26
2163766,17
2163767,15
2163768,6
2163769,9
2163770,8
2163771,3
2163772,4
2163773,4
2229281,696
2229282,1267
2229283,1299
2229284,756
2229285,1005
2229286,1145
2229287,905
2229288,678
2229289,804
2229290,725
2229291,566
2229292,474
2229293,411
2229294,480
2229295,297
2229296,246
2229297,270
2229298,150
2229299,184
2229300,114
2229301,56
2229302,53
2229303,45
2229304,17
2229305,13
2229306,8
2229307,4
2229308,3
2229309,2
2229310,2
2229313,2767
2229314,2355
2229315,1949
2229316,1028
2229317,881
2229318,471
2229319,462
2229320,498
2229321,376
2229322,393
2229323,336
2229324,382
2229325,395
2229326,409
2229327,376
2229328,258
2229329,240
2229330,136
2229331,105
2229332,66
2229333,34
2229334,14
2229335,8
2229336,7
2229337,6
2229338,4
2229339,2
2229340,2
2229341,2
2229342,2
2294817,334
2294818,72
2294819,163
2294820,109
2294821,107
2294822,123
2294823,119
2294824,135
2294825,67
2294826,93
2294827,68
2294828,44
2294829,55
2294830,60
2294831,35
2294832,35
2294833,11
2294834,17
2294835,10
2294836,5
2294837,6
2294838,9
2294840,1
2294841,1
2294842,1
2294843,1
2294844,2
2294849,831
2294850,503
2294851,238
2294852,226
2294853,121
2294854,122
2294855,107
2294856,109
2294857,74
2294858,99
2294859,93
2294860,82
2294861,63
2294862,79
2294863,37
2294864,38
2294865,30
2294866,18
2294867,27
2294868,13
2294869,2
2294870,4
2294871,3
2294872,4
2294873,2
2294875,1
2294876,1
2294881,25
2294882,53
2294883,29
2294884,16
2294885,5
2294886,12
2294887,19
2294888,4
2294889,12
2294890,1
2294891,3
2294892,13
2294893,7
2294899,1
2294903,1
2294905,1
2294906,1
23135267,7
23135268,9
23135269,15
23135270,7
23135271,13
23135272,20
23135273,41
23135274,61
23135275,98
23135276,64
23135277,61
23135278,38
23135279,50
23135280,47
23135281,31
23135282,62
23135283,35
23135284,18
23135285,3
23135287,2
23135297,1
23135298,2
23135299,4
23135300,69
23135301,51
23135302,90
23135303,26
23135304,55
23135305,93
23135306,121
23135307,167
23135308,298
23135309,263
23135310,91
23135311,142
23135312,146
23135313,74
23135314,37
23135315,23
23135316,11
23135317,7
23135318,2
23135319,1
23135321,1
23135322,1
23135326,1
23135329,1
23135331,3
23135333,19
23135334,15
23135335,40
23135336,5
23135337,6
23135339,7
23135340,11
23135341,25
23135342,7
23135343,8
23135344,12
23135345,5
23135364,3
23135370,2
23135371,1
23135373,5
23135376,1
23135377,2
23135378,1
23135379,1
23135530,1
23135531,4
23135532,47
23135533,157
23135534,4
23135535,3
23135536,1
23135537,3
23135538,1
23135539,2
23135554,995
23135555,938
23135556,677
23135557,51
23135558,38
23135559,626
23135560,794
23135561,607
23135562,215
23135563,226
23135564,328
23135565,93
23135566,90
23135567,61
23135568,44
23135569,21
23135570,16
23135571,9
23135572,6
23135573,1
23135574,1
23135575,3
23135576,3
23135577,2
23135578,1
23135580,1
23135581,1
23135582,1
23135585,996
23135586,154
23135587,874
23135588,373
23135589,702
23135590,856
23135591,912
23135592,782
23135593,491
23135594,518
23135595,312
23135596,78
23135597,106
23135598,67
23135599,146
23135600,34
23135601,29
23135602,11
23135603,5
23135604,5
23135605,1
23135606,3
23135607,1
23135608,3
23135609,2
23135610,1
23135611,1
23135612,1
23135613,1
23135614,1
23135786,1
23135788,2
23135812,1
23135814,8
23135815,39
23135816,4
23135817,13
23135818,3
23135819,34
23135820,35
23135822,1
23135823,1
23136291,1
23136292,2
23136294,3
23136295,3
23136296,50
23136297,28
23136298,7
23136299,9
23136300,2
23136301,2
23136302,1
23136303,2
23136304,1
23136305,2
23136306,2
23136307,1
23136323,28
23136324,575
23136325,236
23136326,49
23136327,66
23136328,14
23136329,232
23136330,205
23136331,22
23136332,12
23136333,4
23136334,130
23136335,10
23136336,19
23136337,4
23136338,3
23136339,4
23136340,1
23136341,2
23136344,1
23136355,6
23136356,11
23136357,13
23136358,33
23136359,42
23136360,6
23136361,22
23136362,26
23136363,17
23136364,17
23136365,39
23136366,85
23136367,14
23136368,23
23136369,35
23136370,27
23136371,8
23136372,1
23136398,1
23136578,3
23136579,9
23136580,27
23136581,50
23136582,600
23136583,246
23136584,603
23136585,328
23136586,46
23136587,17
23136588,13
23136589,21
23136590,14
23136591,21
23136592,11
23136593,3
23136594,6
23136595,2
23136596,3
23136597,1
23136599,1
23136611,1
23136613,1
23136614,3
23136615,18
23136616,10
23136617,21
23136618,20
23136619,7
23136620,7
23136621,5
23136622,6
23136623,4
23136624,6
23136625,3
23136626,6
23136627,1
23136805,1
23136807,8
23136808,39
23136809,4
23136810,12
23136811,2
23136813,1
23136815,1
23136816,1
23137315,29
23137316,6
23137317,15
23137318,12
23137319,10
23137320,5
23137321,5
23137322,26
23137323,11
23137324,22
23137325,30
23137326,22
23137327,13
23137328,7
23137329,14
23137330,6
23137331,7
23137332,3
23137333,2
23137336,1
23137338,2
23137340,1
23137341,1
23137347,13
23137348,15
23137349,9
23137350,2
23137352,24
23137353,64
23137354,106
23137355,195
23137356,43
23137357,24
23137358,36
23137359,13
23137360,24
23137361,44
23137362,10
23137363,3
23137364,1
23137365,3
23137370,1
23137572,1
23137573,11
23137574,45
23137575,40
23137576,44
23137577,20
23137578,41
23137579,233
23137580,179
23137581,20
23137582,43
23137583,7
23137584,118
23137585,13
23137586,15
23137587,12
