APFP,COUNT
14813220,1
14813221,2
14813222,2
14813223,1
14813224,1
14813225,2
14813227,3
14813228,2
14813229,1
14813233,1
14813250,12
14813251,20
14813252,13
14813253,13
14813254,21
14813255,20
14813256,3
14813257,4
14813259,1
14813260,4
14813262,2
14813263,1
14813267,1
14813282,6
14813283,23
14813284,20
14813285,31
14813286,9
14813287,14
14813288,28
14813289,5
14813290,3
14813291,2
14813292,3
14813294,2
14813297,3
14813298,1
14813476,1
14813506,134
14813507,64
14813508,20
14813509,15
14813510,19
14813511,32
14813512,31
14813514,10
14813515,5
14813517,1
14813518,1
14813519,2
14813520,1
14813521,2
14813538,57
14813539,31
14813540,1
14813542,3
14813543,5
14813544,14
14813547,1
14813735,1
14813741,2
14814243,2
14814244,7
14814245,8
14814246,12
14814247,4
14814248,10
14814249,5
14814250,1
14814251,4
14814252,1
14814253,1
14814255,2
14814257,2
14814258,1
14814262,1
14814274,10
14814275,9
14814276,4
14814277,28
14814278,43
14814279,17
14814280,5
14814281,17
14814282,3
14814283,3
14814284,2
14814285,11
14814286,1
14814287,1
14814288,6
14814290,2
14814498,11
14814499,31
14814500,38
14814501,57
14814502,27
14814503,26
14814504,16
14814505,24
14814506,6
14814507,1
14814508,5
14814509,4
14814510,3
14814511,1
14814512,2
14814514,2
14814515,1
14814530,12
14814531,9
14814532,12
14814533,7
14814534,8
14815267,4
14815268,2
14815269,10
14815270,46
14815271,1
14815272,12
14815273,3
14815274,5
14815275,10
14815276,11
14815277,7
14815278,1
14815280,14
14815281,1
14818369,1
14818370,4
14818372,3
14818373,1
14877729,4
14877732,2
14877733,1
14877734,1
14877735,2
14877736,1
14877737,12
14877738,3
14877739,13
14877741,1
14877761,24
14877762,1
14877763,18
14877764,14
14877765,2
14877766,1
14877768,3
14877769,14
14877772,4
14877773,1
14877774,4
14877775,4
14877776,1
14877777,1
14877793,1
14877798,1
14877800,1
14877801,1
14877805,4
14877828,1
14877831,1
14877832,11
14877833,15
14878018,2
14878019,7
14878020,8
14878021,24
14878022,21
14878023,15
14878024,14
14878025,5
14878026,4
14878027,4
14878028,2
14878049,4
14878050,7
14878051,8
14878052,25
14878053,22
14878054,21
14878055,20
14878056,7
14878057,4
14878058,6
14878059,2
14878755,2
14878760,17
14878787,16
14878790,2
14878791,4
14878795,4
14878820,1
14879042,2
14879043,3
14879046,2
14879047,1
14879049,1
14879050,4
14879052,2
14879079,1
14879777,26
14879780,17
14879783,1
14879785,1
14879786,2
14879794,1
14879812,1
14879813,2
14879814,1
14879815,16
14879816,2
14879818,13
14879820,2
14879823,1
14879824,2
14880035,1
14880039,4
14880040,2
14880043,4
14880071,1
14880073,2
14880804,1
14880807,17
14880808,1
14880810,15
14943265,145
14943266,106
14943267,53
14943268,84
14943269,48
14943270,58
14943271,32
14943272,45
14943273,66
14943274,55
14943275,49
14943276,18
14943277,25
14943278,33
14943279,11
14943280,7
14943281,7
14943283,2
14943284,3
14943285,1
14943286,1
14943291,1
14943297,143
14943298,187
14943299,241
14943300,188
14943301,137
14943302,139
14943303,199
14943304,157
14943305,82
14943306,91
14943307,100
14943308,57
14943309,51
14943310,34
14943311,18
14943312,13
14943313,15
14943314,5
14943315,11
14943316,3
14943317,5
14943318,2
14943329,58
14943330,22
14943331,66
14943332,32
14943333,21
14943334,18
14943335,16
14943336,34
14943337,25
14943338,13
14943339,10
14943340,5
14943341,2
14943342,2
14943343,11
14943344,8
14943345,1
14943346,7
14943361,31
14943362,13
14943363,76
14943364,16
14943365,17
14943366,24
14943367,27
14943368,31
14943369,35
14943370,28
14943371,12
14943372,7
14943373,8
14943374,3
14943375,6
14943376,3
14943378,7
14943379,2
14943526,1
14943530,1
14943537,1
14943538,2
14943542,1
14943543,2
14943553,1
14943554,397
14943555,471
14943556,266
14943557,168
14943558,176
14943559,227
14943560,257
14943561,202
14943562,185
14943563,184
14943564,157
14943565,78
14943566,41
14943567,35
14943568,25
14943569,18
14943570,10
14943571,7
14943572,7
14943573,7
14943574,4
14943575,2
14943576,4
14943577,5
14943578,2
14943585,404
14943586,224
14943587,282
14943588,452
14943589,408
14943590,305
14943591,283
14943592,259
14943593,230
14943594,191
14943595,114
14943596,102
14943597,75
14943598,41
14943599,27
14943600,16
14943601,13
14943602,11
14943603,5
14943604,4
14943605,2
14943606,2
14943607,4
14943608,1
14943610,1
14943812,1
14943813,4
14943815,9
14943816,5
14943817,5
14943818,2
14943819,1
14943820,1
14943821,3
14943822,3
14943823,2
14943824,2
14943825,1
14944289,17
14944291,11
14944292,1
14944293,4
14944294,2
14944296,16
14944297,2
14944298,5
14944299,3
14944300,5
14944301,15
14944302,3
14944304,2
14944305,2
14944308,2
14944321,168
14944323,19
14944324,45
14944325,40
14944326,50
14944327,24
14944328,24
14944329,26
14944330,13
14944331,16
14944332,8
14944333,5
14944334,10
14944335,8
14944336,2
14944337,1
14944338,1
14944340,2
14944341,3
14944353,209
14944354,2
14944355,53
14944356,56
14944357,42
14944358,84
14944359,23
14944360,35
14944361,66
14944362,20
14944363,13
14944364,15
14944365,18
14944366,8
14944367,6
14944368,6
14944369,1
14944370,3
14944371,3
14944372,2
14944547,1
14944558,2
14944560,1
14944561,2
14944577,2
14944578,19
14944579,60
14944580,71
14944581,69
14944582,62
14944583,71
14944584,71
14944585,66
14944586,21
14944587,40
14944588,34
14944589,16
14944590,15
14944591,5
14944592,2
14944593,2
14944594,1
14944609,30
14944610,17
14944611,19
14944612,28
14944613,9
14944614,29
14944615,10
14944616,15
14944617,5
14944618,5
14944619,5
14944620,3
14944621,6
14944622,1
14944805,1
14944806,4
14944808,9
14944809,5
14944810,5
14944811,2
14944812,1
14944813,1
14944814,3
14944815,2
14944816,1
14944817,2
14944818,1
14945313,9
14945315,4
14945316,33
14945317,14
14945318,11
14945319,6
14945320,18
14945321,25
14945322,9
14945323,9
14945324,35
14945325,1
14945326,5
14945327,3
14945328,1
14945329,1
14945330,2
14945331,7
14945334,1
14945335,2
14945336,2
14945345,3
14945347,2
14945348,83
14945349,62
14945350,34
14945351,24
14945352,13
14945353,15
14945354,23
14945355,14
14945356,21
14945357,7
14945358,2
14945359,10
14945360,2
14945361,1
14945363,2
14945364,1
14945366,1
14945569,625
14945571,32
14945572,28
14945573,69
14945574,109
14945575,67
14945576,67
14945577,25
14945578,34
14945579,27
14945580,17
14945581,30
14945582,17
14945583,9
14945584,4
14945585,2
14945586,2
14945588,6
14945589,2
14945591,1
14945603,2
14945604,4
14945606,8
14945607,11
14945608,4
14945609,13
14945611,2
14945612,3
14945613,1
14945614,2
14945617,1
14945618,1
14946338,6
14946339,9
14946340,43
14946341,42
14946342,13
14946343,26
14946344,23
14946345,45
14946346,34
14946347,26
14946348,7
14946349,13
14946350,12
14946351,4
14946352,8
14946353,7
14946354,6
14946355,1
14946356,2
14946358,1
14948486,2
14949422,1
14949443,1
14949446,1
14949448,3
14949453,1
14949506,1
14949508,1
14949509,1
14949510,5
14949511,1
14949513,3
14949515,1
14949516,3
14949523,2
15074349,1
15074350,1
15074352,1
15074353,1
15074373,1
15074374,2
15074375,2
15074376,2
15074377,2
15074378,1
15074405,1
15074406,1
15074436,1
15074437,1
15074626,2
15074627,2
15074628,1
15074640,1
15074641,1
15074657,2
15074659,1
15074660,1
15074667,1
15074668,1
15074669,1
15074670,2
15074671,2
15074672,1
15075430,1
15075431,1
15075660,1
15075661,2
15075662,1
15075664,1
15075665,1
15075692,1
15075693,1
15076687,1
15076688,1
15077409,2
15080522,1
15080523,1
15270947,4
15270948,1
15270950,1
15270951,1
15270954,2
15270961,1
15270979,6
15270980,1
15270981,6
15270982,1
15270987,3
15270988,4
15270989,6
15270991,2
15270992,2
15270993,2
15270994,2
15271011,1
15271013,1
15271024,1
15271043,1
15271219,2
15271236,4
15271237,4
15271238,2
15271239,3
15271240,7
15271241,5
15271242,3
15271243,3
15271244,1
15271249,2
15271250,2
15271252,2
15271253,2
15271254,2
15271265,9
15271267,4
15271268,3
15271269,1
15271270,9
15271271,6
15271272,2
15271273,7
15271274,7
15271276,1
15271277,2
15271279,4
15271280,2
15271283,2
15271973,1
15272002,8
15272014,4
15272016,1
15272017,2
15272034,1
15272038,4
15272040,1
15272043,4
15272044,2
15272046,4
15272047,2
15272048,2
15272258,1
15272260,2
15272263,1
15272264,1
15272290,1
15272297,2
15273009,2
15273012,2
15273026,5
15273028,1
15273029,4
15273030,1
15273035,1
15273252,3
15273253,1
15273255,4
15273256,1
15273262,2
15273264,4
15273265,2
15274026,4
15274029,1
15274033,1
15277191,1
15336482,22
15336483,148
15336484,54
15336485,164
15336486,67
15336487,50
15336488,62
15336489,84
15336490,51
15336491,32
15336492,65
15336493,30
15336494,46
15336495,35
15336496,75
15336497,30
15336498,24
15336499,5
15336500,16
15336501,61
15336502,3
15336503,1
15336514,257
15336515,186
15336516,123
15336517,122
15336518,163
15336519,242
15336520,209
15336521,141
15336522,195
15336523,173
15336524,135
15336525,106
15336526,136
15336527,42
15336528,84
15336529,107
15336530,19
15336531,5
15336532,2
15336533,3
15336534,2
15336536,1
15336537,1
15336546,84
15336547,18
15336548,29
15336549,17
15336550,26
15336551,32
15336552,49
15336553,12
15336554,21
15336555,46
15336556,11
15336557,24
15336558,5
15336559,3
15336560,7
15336561,3
15336562,5
15336563,10
15336564,57
15336578,11
15336579,5
15336580,4
15336581,15
15336582,10
15336583,18
15336584,9
15336585,7
15336586,9
15336587,15
15336588,12
15336589,5
15336590,3
15336591,6
15336592,9
15336593,5
15336769,358
15336770,422
15336771,213
15336772,260
15336773,246
15336774,201
15336775,188
15336776,165
15336777,237
15336778,223
15336779,207
15336780,179
15336781,203
15336782,144
15336783,134
15336784,128
15336785,128
15336786,96
15336787,90
15336788,73
15336789,8
15336790,4
15336791,1
15336801,587
15336802,492
15336803,228
15336804,438
15336805,335
15336806,210
15336807,212
15336808,272
15336809,117
15336810,127
15336811,187
15336812,163
15336813,105
15336814,161
15336815,177
15336816,36
15336817,90
15336818,86
15336819,63
15336820,5
15336821,1
15337004,2
15337011,2
15337026,4
15337027,5
15337028,1
15337029,2
15337030,6
15337031,2
15337032,1
15337035,3
15337036,4
15337042,2
15337506,5
15337507,28
15337508,9
15337509,2
15337510,18
15337511,8
15337512,6
15337513,15
15337514,4
15337515,2
15337516,1
15337518,1
15337519,6
15337520,2
15337521,1
15337522,2
15337538,81
15337539,43
15337540,27
15337541,172
15337542,76
15337543,24
15337544,30
15337545,95
15337546,78
15337547,39
15337548,27
15337549,60
15337550,63
15337551,13
15337552,16
15337553,1
15337555,1
15337570,22
15337571,42
15337572,148
15337573,61
15337574,66
15337575,40
15337576,52
15337577,70
15337578,31
15337579,13
15337580,23
15337581,43
15337582,20
15337583,67
15337584,36
15337585,2
15337587,3
15337588,3
15337589,1
15337590,1
15337591,1
15337763,10
15337765,6
15337793,20
15337794,407
15337795,60
15337796,89
15337797,73
15337798,58
15337799,21
15337800,40
15337801,35
15337802,58
15337803,33
15337804,18
15337805,22
15337806,12
15337807,55
15337808,38
15337809,43
15337810,68
15337811,17
15337812,66
15337813,1
15337814,1
15337825,1
15337826,41
15337827,21
15337828,30
15337829,17
15337830,12
15337831,13
15337832,11
15337833,11
15337834,14
15337835,5
15337836,2
15337837,2
15337838,2
15337839,1
15337840,1
15337844,2
15338019,3
15338020,4
15338021,1
15338022,2
15338023,6
15338024,2
15338025,1
15338028,1
15338029,4
15338531,15
15338532,15
15338533,6
15338534,8
15338535,22
15338536,68
15338537,19
15338538,6
15338539,3
15338540,17
15338541,12
15338542,8
15338543,11
15338544,1
15338545,3
15338546,2
15338548,1
15338549,1
15338562,3
15338563,176
15338564,8
15338565,45
15338566,32
15338567,21
15338568,51
15338569,19
15338570,14
15338571,12
15338572,9
15338573,54
15338574,11
15338575,23
15338576,67
15338577,7
15338578,7
15338579,3
15338580,1
15338581,3
15338582,1
15338583,1
15338586,1
15338786,2
15338787,74
15338788,114
15338789,203
15338790,97
15338791,57
15338792,58
15338793,122
15338794,35
15338795,65
15338796,79
15338797,46
15338798,23
15338799,84
15338800,72
15338801,7
15338802,5
15338803,2
15338820,1
15338821,4
15338822,1
15338829,3
15338830,43
15338831,1
15338835,1
15339554,1
15339555,3
15339556,6
15339557,5
15339558,21
15339559,23
15339560,11
15339561,19
15339562,13
15339563,6
15339564,10
15339565,11
15339566,1
15339567,1
15339568,4
15339569,9
15339570,1
15339571,1
15341703,1
15342660,1
15342661,2
15342664,2
15342666,1
15342668,1
15342670,1
15342722,4
15342723,3
15342724,4
15342726,4
15342727,4
15342728,3
15342729,4
15342731,1
15342733,3
15342734,3
15342736,1
15342915,2
15342916,3
15342917,2
15342918,2
15342919,1
15342922,1
15342924,1
15342925,3
15342926,8
15342928,32
15342929,4
15342930,14
15342931,62
16843811,15
16843812,75
16843813,31
16843814,120
16843815,131
16843816,190
16843817,189
16843818,93
16843819,121
16843820,97
16843821,147
16843822,94
16843823,103
16843824,72
16843825,76
16843826,25
16843827,33
16843828,44
16843829,21
16843830,12
16843831,24
16843832,17
16843833,12
16843834,12
16843835,14
16843836,1
16843842,2
16843843,135
16843844,176
16843845,483
16843846,408
16843847,452
16843848,534
16843849,498
16843850,332
16843851,303
16843852,313
16843853,309
16843854,189
16843855,269
16843856,246
16843857,69
16843858,74
16843859,85
16843860,53
16843861,28
16843862,12
16843863,7
16843864,17
16843865,6
16843866,14
16843867,1
16843875,18
16843876,35
16843877,99
16843878,38
16843879,58
16843880,101
16843881,67
16843882,58
16843883,42
16843884,29
16843885,41
16843886,68
16843887,53
16843888,63
16843889,29
16843890,2
16843892,2
16843894,1
16843895,4
16843897,3
16843907,27
16843908,26
16843909,47
16843910,20
16843911,27
16843912,93
16843913,55
16843914,53
16843915,16
16843916,28
16843917,12
16843918,38
16843919,31
16843920,13
16843921,5
16843922,1
16843924,2
16843925,8
16843926,6
16843927,2
16843928,1
16844073,1
16844074,1
16844098,1229
16844099,1159
16844100,770
16844101,181
16844102,340
16844103,451
16844104,600
16844105,585
16844106,380
16844107,422
16844108,462
16844109,383
16844110,238
16844111,118
16844112,61
16844113,94
16844114,86
16844115,93
16844116,35
16844117,19
16844118,6
16844119,15
16844129,1285
16844130,658
16844131,899
16844132,990
16844133,627
16844134,739
16844135,792
16844136,668
16844137,617
16844138,626
16844139,460
16844140,403
16844141,396
16844142,173
16844143,136
16844144,144
16844145,77
16844146,86
16844147,61
16844148,29
16844149,26
16844150,13
16844151,20
16844152,3
16844326,1
16844355,1
16844356,7
16844357,7
16844358,7
16844359,13
16844360,2
16844361,6
16844362,6
16844363,3
16844364,6
16844365,3
16844366,4
16844367,2
16844369,1
16844371,2
16844372,1
16844835,3
16844836,3
16844837,4
16844838,70
16844839,13
16844840,92
16844841,20
16844842,15
16844843,13
16844844,20
16844845,8
16844846,11
16844847,15
16844848,12
16844849,9
16844850,13
16844851,14
16844852,1
16844867,39
16844868,113
16844869,155
16844870,200
16844871,92
16844872,134
16844873,108
16844874,69
16844875,50
16844876,24
16844877,62
16844878,53
16844879,66
16844880,22
16844881,7
16844882,17
16844883,5
16844884,10
16844885,6
16844886,1
16844887,1
16844888,1
16844889,1
16844899,18
16844900,101
16844901,123
16844902,273
16844903,148
16844904,208
16844905,126
16844906,118
16844907,195
16844908,62
16844909,56
16844910,177
16844911,38
16844912,14
16844913,66
16844914,25
16844915,10
16844916,6
16844917,12
16844918,1
16844919,2
16844920,1
16844922,1
16845095,1
16845103,1
16845122,32
16845123,93
16845124,112
16845125,150
16845126,203
16845127,176
16845128,245
16845129,116
16845130,164
16845131,78
16845132,97
16845133,58
16845134,54
16845135,51
16845136,21
16845137,6
16845138,4
16845139,11
16845140,3
16845141,1
16845142,14
16845143,1
16845144,12
16845145,1
16845154,7
16845155,34
16845156,57
16845157,105
16845158,46
16845159,101
16845160,57
16845161,45
16845162,36
16845163,18
16845164,16
16845165,19
16845166,9
16845167,11
16845168,2
16845169,2
16845171,8
16845172,11
16845174,11
16845176,11
16845348,1
16845349,6
16845350,5
16845351,7
16845352,13
16845353,2
16845354,5
16845355,5
16845356,2
16845357,4
16845358,2
16845359,4
16845360,2
16845362,1
16845364,2
16845365,1
16845859,1
16845860,13
16845861,86
16845862,11
16845863,19
16845864,26
16845865,24
16845866,31
16845867,29
16845868,25
16845869,27
16845870,18
16845871,27
16845872,9
16845873,43
16845874,11
16845875,4
16845876,6
16845877,6
16845878,5
16845879,1
16845880,6
16845881,1
16845882,1
16845891,93
16845892,81
16845893,69
16845894,90
16845895,44
16845896,57
16845897,139
16845898,64
16845899,49
16845900,34
16845901,43
16845902,32
16845903,42
16845904,23
16845905,12
16845906,8
16845907,19
16845908,12
16845909,12
16845910,21
16845911,5
16845912,2
16845914,2
16845915,1
16846115,3
16846116,64
16846117,124
16846118,328
16846119,316
16846120,267
16846121,207
16846122,248
16846123,179
16846124,76
16846125,60
16846126,89
16846127,56
16846128,31
16846129,63
16846130,14
16846131,17
16846132,16
16846133,2
16846134,21
16846135,13
16846136,18
16846137,2
16846138,1
16846147,2
16846148,5
16846149,14
16846150,9
16846151,11
16846152,5
16846153,5
16846154,5
16846155,14
16846156,8
16846157,5
16846158,1
16846160,1
16846163,1
16846883,33
16846884,48
16846885,35
16846886,6
16846887,11
16846888,27
16846889,67
16846890,63
16846891,69
16846892,57
16846893,22
16846894,38
16846895,39
16846896,35
16846897,16
16846898,7
16846899,4
16846900,7
16846901,19
16846902,4
16846903,5
16846904,2
16846905,2
16849035,2
16849987,3
16849988,2
16849989,10
16849990,3
16849992,5
16849993,2
16849994,3
16849999,13
16850024,1
16850025,1
16850051,28
16850052,31
16850053,109
16850054,10
16850055,14
16850056,10
16850057,32
16850058,20
16850059,12
16850060,7
16850061,7
16850062,4
16850063,6
16850064,2
16850065,1
16850066,1
16850067,1
16850073,1
16850215,1
16850242,8
16850243,1
16850244,2
16850245,9
16850246,13
16850247,18
16850248,7
16850249,7
16850250,1
16850251,5
16850252,1
16850253,6
16850254,2
16850255,1
16850256,2
16850257,1
16850259,2
16850979,93
16850980,264
16850981,8
16850982,1
16850983,6
16850984,15
16850985,20
16850986,55
16850987,12
16850988,18
16850989,12
16850990,11
16850991,7
16850992,2
16850993,1
16850994,22
16850995,5
16850996,2
16850997,2
2163746,1286
2163747,262
2163748,379
2163749,247
2163750,336
2163751,381
2163752,366
2163753,424
2163754,351
2163755,338
2163756,314
2163757,273
2163758,218
2163759,170
2163760,129
2163761,90
2163762,92
2163763,43
2163764,39
2163765,18
2163766,29
2163767,17
2163768,20
2163769,37
2163770,11
2163771,13
2163772,5
2163773,9
2163774,2
2229281,661
2229282,1458
2229283,1632
2229284,1660
2229285,1595
2229286,1800
2229287,1334
2229288,1710
2229289,1370
2229290,1404
2229291,1270
2229292,1035
2229293,886
2229294,699
2229295,497
2229296,434
2229297,275
2229298,237
2229299,236
2229300,147
2229301,133
2229302,128
2229303,108
2229304,51
2229305,26
2229306,19
2229307,7
2229308,4
2229309,3
2229310,3
2229313,3406
2229314,3522
2229315,3030
2229316,2139
2229317,1998
2229318,1798
2229319,1610
2229320,1430
2229321,1260
2229322,1086
2229323,1021
2229324,934
2229325,676
2229326,632
2229327,487
2229328,324
2229329,250
2229330,213
2229331,158
2229332,126
2229333,61
2229334,63
2229335,39
2229336,19
2229337,8
2229338,1
2229339,2
2229340,1
2294817,629
2294818,114
2294819,150
2294820,217
2294821,282
2294822,258
2294823,283
2294824,188
2294825,222
2294826,254
2294827,191
2294828,162
2294829,111
2294830,79
2294831,66
2294832,68
2294833,86
2294834,23
2294835,45
2294836,16
2294837,11
2294838,9
2294839,8
2294840,10
2294841,2
2294842,8
2294843,2
2294844,2
2294849,1594
2294850,1171
2294851,821
2294852,806
2294853,678
2294854,692
2294855,549
2294856,504
2294857,518
2294858,360
2294859,385
2294860,380
2294861,322
2294862,194
2294863,249
2294864,118
2294865,73
2294866,127
2294867,50
2294868,28
2294869,34
2294870,20
2294871,6
2294872,4
2294873,1
2294881,128
2294882,134
2294883,121
2294884,87
2294885,85
2294886,66
2294887,54
2294888,22
2294889,60
2294890,40
2294891,38
2294892,23
2294893,29
2294894,5
2294895,19
2294896,23
2294897,12
2294898,8
2294899,3
2294900,2
2294901,1
2294903,5
2294904,1
2294905,2
23135267,4
23135268,1
23135269,4
23135270,13
23135271,4
23135272,26
23135273,18
23135274,4
23135275,8
23135276,13
23135277,24
23135278,18
23135279,4
23135280,3
23135281,3
23135297,1
23135298,2
23135299,8
23135300,28
23135301,38
23135302,59
23135303,23
23135304,28
23135305,21
23135306,41
23135307,18
23135308,18
23135309,10
23135310,9
23135311,3
23135314,1
23135329,2
23135332,5
23135333,9
23135334,3
23135335,2
23135336,9
23135337,8
23135338,4
23135339,7
23135340,7
23135341,1
23135343,1
23135362,1
23135363,7
23135364,2
23135365,4
23135367,1
23135368,3
23135369,7
23135370,1
23135371,3
23135372,2
23135373,1
23135375,1
23135376,1
23135554,96
23135555,85
23135556,63
23135557,53
23135558,22
23135559,31
23135560,26
23135561,44
23135562,48
23135563,35
23135564,19
23135565,30
23135566,28
23135567,15
23135568,6
23135569,2
23135585,117
23135586,46
23135587,85
23135588,97
23135589,69
23135590,70
23135591,63
23135592,67
23135593,46
23135594,25
23135595,44
23135596,22
23135597,18
23135598,13
23135599,10
23135600,3
23135601,1
23135603,1
23135814,1
23135816,2
23135817,1
23135820,1
23135821,1
23136293,1
23136294,3
23136295,1
23136297,2
23136298,3
23136300,3
23136301,2
23136303,1
23136305,1
23136323,5
23136324,9
23136325,16
23136326,8
23136327,21
23136328,9
23136329,5
23136330,17
23136331,4
23136332,1
23136333,16
23136334,1
23136355,1
23136356,6
23136357,7
23136358,7
23136359,24
23136360,9
23136361,5
23136362,27
23136363,5
23136364,4
23136365,2
23136366,1
23136367,1
23136553,1
23136578,2
23136579,19
23136580,5
23136581,14
23136582,5
23136583,11
23136584,14
23136585,1
23136586,1
23136587,3
23136588,5
23136589,5
23136590,11
23136591,5
23136592,3
23136611,1
23136612,3
23136613,6
23136615,4
23136616,2
23136618,7
23136619,2
23136620,6
23136807,1
23136809,2
23136810,1
23136840,1
23137315,2
23137317,9
23137318,5
23137319,5
23137320,2
23137321,6
23137322,8
23137323,2
23137324,4
23137325,1
23137332,1
23137347,6
23137348,1
23137349,10
23137350,6
23137351,22
23137352,2
23137353,1
23137354,4
23137355,6
23137356,1
23137357,8
23137358,2
23137359,2
23137571,5
23137572,1
23137573,5
23137574,20
23137575,20
23137576,17
23137577,36
23137578,13
23137579,3
23137580,20
23137581,1
23137582,4
23137583,1
23137585,3
23137588,1
23137603,13
23137605,5
23137607,1
23137608,4
23137610,1
23137613,1
23137614,1
23138339,1
23138340,5
23138341,1
23138343,1
23138344,13
23138345,17
23138346,1
23138347,8
23138348,2
23138349,1
23138350,3
23138351,1
23138352,2
23138353,1
23141445,1
23141446,5
23141447,1
23141450,1
23141507,1
23141508,1
23141509,2
23141510,1
23141516,1
23141517,2
23141520,1
23141698,2
23141699,2
23141702,4
23141705,4
23142437,3
23142438,2
23142440,1
23142441,2
23142442,2
23142444,5
23142446,5
23145508,2
2360353,617
2360354,119
2360355,105
2360356,135
2360357,155
2360358,164
2360359,265
2360360,166
2360361,159
2360362,131
2360363,170
2360364,149
2360365,116
2360366,96
2360367,67
2360368,68
2360369,50
2360370,21
2360371,23
2360372,17
2360373,10
2360374,7
2360375,9
2360376,6
2360377,2
2360378,1
2360379,2
2360381,1
2360382,1
2360385,797
2360386,589
2360387,522
2360388,568
2360389,509
2360390,451
2360391,556
2360392,518
2360393,356
2360394,350
2360395,344
2360396,220
2360397,180
2360398,147
2360399,107
2360400,82
2360401,48
2360402,30
2360403,39
2360404,19
2360405,12
2360406,10
2360407,2
2360408,1
2360409,2
2360410,1
2360417,106
2360418,73
2360419,94
2360420,70
2360421,74
2360422,107
2360423,38
2360424,71
2360425,41
2360426,52
2360427,45
2360428,52
2360429,13
2360430,24
2360431,19
2360432,20
2360433,8
2360434,18
2360435,5
2360436,4
2360437,3
2360438,1
2360449,68
2360450,71
2360451,51
2360452,39
2360453,25
2360454,16
2360455,45
2360456,18
2360457,23
2360458,33
2360459,41
2360460,28
2360461,9
2360462,19
2360463,21
2360464,10
2360465,5
2360466,4
2360468,2
2360469,1
2360470,1
2360474,1
2688034,2
2688035,7
2688037,10
2688038,10
2688039,7
2688040,2
2688041,1
2688042,2
2688043,3
2688044,188
2688045,1
2688046,2
2688047,10
2688048,4
2688050,9
2688051,11
2688052,14
2688053,10
2688054,10
2688055,12
2688056,19
2688057,8
2688058,4
2688059,5
2688060,3
2688061,1
2688066,192
2688067,10
2688068,189
2688069,4
2688070,198
2688071,200
2688072,192
2688073,2
2688074,3
2688075,2
2688076,5
2688077,3
2688078,4
2688079,64
2688080,69
2688081,32
2688082,32
2688083,38
2688084,77
2688085,62
2688086,16
