APFP,COUNT
14748984,3
14748985,4
14748988,1
14749748,1
14751885,2
14752819,3
14752822,1
14812193,70
14812194,40
14812195,85
14812196,62
14812197,22
14812198,24
14812199,65
14812200,46
14812201,16
14812202,23
14812203,10
14812204,3
14812205,2
14812206,3
14812207,4
14812210,2
14812211,1
14812212,1
14812225,120
14812226,77
14812227,31
14812228,73
14812229,137
14812230,105
14812231,54
14812232,52
14812233,41
14812234,31
14812235,24
14812236,25
14812237,15
14812238,13
14812239,1
14812240,1
14812241,2
14812243,1
14812257,21
14812258,25
14812260,7
14812261,5
14812262,94
14812263,8
14812264,3
14812265,1
14812266,6
14812267,1
14812272,1
14812289,23
14812290,23
14812294,1
14812295,2
14812296,4
14812297,14
14812301,2
14812482,47
14812483,69
14812484,141
14812485,214
14812486,163
14812487,166
14812488,233
14812489,224
14812490,156
14812491,65
14812492,39
14812493,25
14812494,8
14812495,10
14812496,20
14812497,15
14812498,12
14812513,254
14812514,131
14812515,291
14812516,274
14812517,204
14812518,155
14812519,212
14812520,85
14812521,93
14812522,90
14812523,44
14812524,15
14812525,25
14812526,22
14812527,16
14812528,4
14812529,6
14812530,1
14812531,1
14812739,3
14812740,2
14812741,2
14812742,1
14812743,1
14812744,2
14812746,1
14812747,2
14812750,2
14812751,1
14813218,1
14813219,4
14813220,6
14813221,2
14813222,17
14813223,16
14813224,3
14813226,23
14813227,24
14813228,2
14813229,10
14813230,22
14813231,12
14813250,3
14813251,61
14813252,199
14813253,91
14813254,64
14813255,39
14813256,32
14813257,26
14813258,29
14813259,2
14813260,1
14813261,3
14813262,2
14813283,53
14813284,23
14813285,3
14813286,3
14813287,8
14813288,1
14813290,2
14813293,1
14813295,1
14813298,1
14813474,2
14813506,162
14813507,45
14813508,5
14813509,106
14813510,18
14813511,18
14813512,7
14813513,5
14813514,5
14813515,2
14813516,15
14813517,12
14813518,1
14813519,1
14813521,1
14813522,1
14813538,59
14813539,60
14813540,103
14813541,3
14813542,5
14813543,4
14813544,1
14813545,1
14813732,3
14813733,2
14813734,2
14813735,1
14813736,1
14813737,2
14813739,1
14813740,2
14813743,2
14813744,1
14814244,1
14814245,3
14814246,4
14814247,10
14814248,15
14814249,4
14814250,26
14814251,35
14814252,25
14814253,25
14814254,4
14814255,5
14814260,2
14814276,4
14814277,8
14814278,43
14814279,16
14814280,21
14814281,13
14814282,7
14814283,29
14814284,6
14814285,15
14814286,3
14814288,1
14814289,2
14814290,3
14814499,3
14814500,127
14814501,119
14814502,76
14814503,58
14814504,62
14814505,38
14814506,36
14814507,36
14814508,9
14814509,27
14814510,4
14814511,4
14814516,3
14814530,1
14814533,1
14814534,1
14815269,5
14815270,4
14815271,3
14815272,12
14815273,5
14815274,13
14815275,9
14815278,1
14817418,7
14817419,2
14817420,24
14817421,1
14817422,3
14817427,2
14818369,103
14877729,2
14877730,1
14877740,2
14877747,1
14877761,2
14877762,1
14877764,1
14878018,3
14878019,3
14878022,3
14878023,3
14878024,2
14878025,3
14878026,4
14878027,3
14878029,1
14878032,1
14878033,1
14878049,3
14878052,3
14878053,4
14878054,2
14878055,3
14878056,4
14878057,3
14878059,4
14878060,1
14878061,1
14878062,1
14878063,1
14878064,1
14878065,1
14878066,1
14878287,1
14878798,1
14878819,1
14879046,1
14879047,1
14879051,1
14879052,1
14879280,1
14879777,4
14879826,1
14880071,2
14880074,2
14880812,1
14943265,25
14943266,48
14943267,12
14943268,4
14943269,14
14943270,2
14943271,5
14943272,5
14943273,17
14943274,52
14943275,34
14943276,17
14943277,14
14943278,27
14943279,8
14943280,6
14943281,6
14943283,2
14943284,1
14943297,37
14943298,107
14943299,97
14943300,8
14943301,83
14943302,76
14943303,5
14943304,43
14943305,49
14943306,52
14943307,9
14943308,25
14943309,28
14943310,10
14943311,13
14943312,9
14943313,3
14943314,4
14943315,1
14943316,1
14943317,2
14943318,2
14943319,1
14943321,1
14943322,1
14943324,1
14943325,1
14943329,7
14943330,7
14943331,3
14943332,2
14943334,1
14943335,1
14943336,2
14943337,3
14943339,1
14943340,3
14943341,2
14943342,3
14943343,1
14943361,1
14943362,1
14943365,3
14943367,1
14943368,1
14943369,1
14943372,1
14943374,2
14943380,1
14943528,3
14943554,180
14943555,204
14943556,72
14943557,73
14943558,13
14943559,28
14943560,39
14943561,78
14943562,118
14943563,24
14943564,19
14943565,70
14943566,95
14943567,77
14943568,6
14943569,6
14943570,11
14943571,8
14943572,6
14943585,183
14943586,52
14943587,94
14943588,181
14943589,109
14943590,175
14943591,104
14943592,186
14943593,117
14943594,79
14943595,112
14943596,104
14943597,83
14943598,54
14943599,21
14943600,10
14943601,12
14943602,3
14943603,4
14943604,2
14943797,1
14943817,2
14943818,1
14943821,1
14943823,3
14943828,1
14944289,17
14944295,1
14944296,2
14944297,5
14944298,1
14944300,1
14944302,1
14944303,2
14944304,2
14944321,108
14944323,6
14944324,22
14944325,134
14944326,8
14944327,6
14944328,5
14944329,3
14944330,6
14944331,8
14944332,4
14944333,1
14944334,4
14944335,4
14944336,5
14944337,1
14944341,1
14944353,31
14944355,4
14944356,82
14944357,1
14944358,2
14944360,3
14944361,8
14944362,1
14944363,33
14944364,6
14944365,3
14944366,15
14944368,3
14944371,2
14944372,1
14944578,2
14944579,5
14944580,2
14944581,9
14944582,21
14944583,160
14944584,104
14944585,23
14944586,4
14944587,3
14944588,5
14944589,4
14944590,3
14944592,1
14944593,2
14944594,2
14944595,2
14944609,5
14944611,3
14944612,2
14944613,3
14944614,10
14944615,4
14944616,3
14944620,1
14944810,2
14944811,1
14944814,1
14944816,3
14945313,5
14945315,2
14945316,6
14945317,6
14945318,8
14945320,1
14945321,5
14945322,6
14945323,8
14945324,3
14945325,2
14945326,8
14945327,31
14945328,4
14945329,5
14945330,1
14945331,1
14945345,4
14945348,5
14945349,1
14945350,1
14945351,1
14945353,5
14945354,6
14945355,7
14945356,5
14945358,6
14945359,4
14945361,1
14945362,1
14945368,1
14945371,1
14945374,1
14945569,215
14945571,6
14945573,1
14945574,64
14945575,6
14945576,4
14945577,1
14945578,7
14945579,7
14945580,4
14945581,4
14945582,2
14945583,1
14945584,12
14945585,5
14945588,1
14945589,2
14945607,3
14946339,4
14946340,11
14946341,1
14946342,7
14946343,1
14946344,1
14946345,1
14946346,1
14946347,3
14946349,1
14946350,8
14946351,3
14946352,1
14946356,1
14946357,1
14949443,1
14949444,1
14949446,1
14949511,1
14949519,1
14949520,1
15270947,5
15271010,3
15271042,1
15271236,6
15271237,6
15271238,5
15271239,5
15271240,4
15271241,2
15271242,2
15271243,1
15271265,6
15271267,6
15271268,1
15271269,6
15271270,2
15271271,1
15271272,2
15272002,1
15272004,4
15272034,5
15272260,1
15272262,1
15272263,1
15272295,1
15272296,1
15272999,1
15273001,1
15273026,1
15273252,5
15273257,1
15336482,4
15336483,9
15336484,16
15336485,11
15336486,14
15336487,38
15336488,71
15336489,36
15336490,19
15336491,24
15336492,23
15336493,12
15336494,4
15336495,5
15336496,7
15336497,2
15336498,3
15336502,1
15336514,29
15336515,56
15336516,37
15336517,62
15336518,59
15336519,45
15336520,43
15336521,43
15336522,25
15336523,25
15336524,20
15336525,24
15336526,14
15336527,16
15336528,10
15336529,2
15336530,4
15336531,4
15336532,1
15336533,1
15336534,1
15336535,1
15336546,1
15336547,1
15336548,6
15336549,3
15336550,1
15336551,5
15336552,1
15336553,2
15336554,3
15336559,1
15336560,2
15336561,1
15336578,3
15336580,2
15336581,2
15336582,3
15336583,1
15336585,9
15336588,2
15336590,2
15336591,1
15336593,1
15336769,82
15336770,163
15336771,150
15336772,180
15336773,145
15336774,126
15336775,107
15336776,72
15336777,93
15336778,68
15336779,32
15336780,34
15336781,23
15336782,14
15336783,8
15336784,3
15336801,241
15336802,209
15336803,176
15336804,178
15336805,159
15336806,172
15336807,160
15336808,116
15336809,88
15336810,62
15336811,49
15336812,22
15336813,5
15336814,9
15336815,1
15336816,2
15336817,3
15337026,9
15337027,12
15337028,37
15337029,11
15337031,10
15337032,14
15337033,3
15337034,1
15337039,1
15337506,10
15337507,18
15337508,6
15337509,2
15337510,1
15337513,1
15337514,2
15337515,2
15337516,1
15337517,1
15337522,1
15337538,53
15337539,75
15337540,29
15337541,32
15337542,41
15337543,26
15337544,14
15337545,14
15337546,6
15337547,6
15337548,1
15337549,2
15337550,2
15337551,1
15337553,3
15337570,1
15337571,16
15337572,9
15337573,17
15337574,23
15337575,32
15337576,15
15337577,10
15337578,12
15337579,5
15337580,8
15337581,2
15337582,10
15337583,5
15337584,1
15337585,4
15337588,1
15337589,1
15337762,12
15337793,2
15337794,139
15337795,67
15337796,60
15337797,51
15337798,33
15337799,9
15337800,35
15337801,17
15337802,23
15337803,6
15337804,6
15337805,4
15337806,1
15337807,1
15337826,16
15337827,3
15337828,3
15337830,1
15337831,14
15337832,5
15337833,2
15337834,6
15337836,1
15337837,3
15338020,3
15338021,37
15338022,11
15338024,10
15338025,14
15338026,3
15338027,1
15338032,1
15338531,2
15338532,8
15338534,3
15338535,2
15338536,1
15338537,7
15338538,1
15338539,2
15338540,2
15338541,7
15338542,1
15338545,1
15338548,1
15338563,1
15338564,13
15338565,7
15338566,10
15338567,43
15338568,22
15338569,9
15338570,16
15338571,31
15338572,10
15338573,4
15338574,2
15338575,1
15338577,1
15338578,2
15338787,29
15338788,33
15338789,24
15338790,7
15338791,4
15338792,7
15338793,15
15338794,13
15338795,11
15338796,2
15338797,6
15338798,4
15338799,1
15338801,2
15338804,1
15338819,1
15338820,1
15339555,1
15339557,4
15339558,3
15339559,7
15339560,12
15339561,2
15339562,9
15339563,1
15339564,1
15339565,2
15339567,1
15339568,1
15339570,1
15341708,5
15341715,1
15342658,21
15342662,1
15342663,2
15342666,1
15342733,3
15342887,1
15342915,1
15342916,6
15342921,4
15342925,1
16843811,3
16843812,227
16843813,23
16843814,401
16843815,15
16843816,60
16843817,208
16843818,88
16843819,193
16843820,75
16843821,48
16843822,72
16843823,58
16843824,67
16843825,71
16843826,51
16843827,58
16843828,19
16843829,8
16843830,8
16843841,2
16843842,97
16843843,17
16843844,36
16843845,65
16843846,41
16843847,29
16843848,123
16843849,178
16843850,206
16843851,224
16843852,271
16843853,214
16843854,258
16843855,292
16843856,278
16843857,197
16843858,104
16843859,81
16843860,42
16843861,6
16843862,1
16843863,1
16843864,1
16843873,94
16843875,7
16843876,1
16843877,12
16843878,3
16843879,5
16843880,57
16843881,15
16843882,21
16843883,18
16843884,5
16843885,11
16843886,9
16843887,8
16843888,15
16843889,6
16843890,7
16843891,1
16843907,3
16843908,1
16843910,1
16843911,4
16843912,19
16843913,10
16843914,11
16843915,6
16843916,2
16843917,3
16843918,1
16843919,1
16843920,1
16843921,1
16843925,1
16844074,1
16844076,1
16844079,2
16844098,860
16844099,933
16844100,570
16844101,154
16844102,505
16844103,528
16844104,439
16844105,444
16844106,307
16844107,435
16844108,412
16844109,205
16844110,137
16844111,98
16844112,60
16844113,22
16844114,16
16844115,8
16844116,3
16844117,1
16844118,1
16844129,872
16844130,818
16844131,733
16844132,788
16844133,877
16844134,868
16844135,588
16844136,762
16844137,441
16844138,550
16844139,269
16844140,198
16844141,292
16844142,97
16844143,44
16844144,32
16844145,22
16844146,3
16844147,8
16844148,5
16844355,1
16844356,1
16844357,1
16844358,236
16844359,23
16844360,226
16844361,35
16844362,34
16844363,35
16844364,30
16844365,1
16844366,2
16844835,1
16844836,1
16844837,8
16844838,1
16844839,12
16844840,31
16844841,17
16844842,7
16844843,1
16844844,2
16844845,32
16844846,12
16844847,9
16844848,3
16844850,1
16844867,332
16844868,150
16844869,296
16844870,39
16844871,109
16844872,34
16844873,239
16844874,37
16844875,17
16844876,15
16844877,19
16844878,17
16844879,19
16844880,10
16844881,5
16844882,11
16844883,3
16844884,4
16844885,2
16844899,7
16844900,7
16844901,6
16844902,3
16844903,21
16844904,3
16844905,11
16844906,48
16844907,20
16844908,60
16844909,138
16844910,102
16844911,157
16844912,101
16844913,86
16844914,88
16844915,17
16844916,6
16844917,5
16844918,1
16844945,1
16845096,4
16845122,9
16845123,25
16845124,119
16845125,201
16845126,274
16845127,696
16845128,194
16845129,307
16845130,30
16845131,50
16845132,77
16845133,49
16845134,47
16845135,21
16845136,19
16845137,5
16845138,2
16845155,106
16845156,11
16845157,107
16845158,25
16845159,46
16845160,25
16845161,6
16845162,4
16845163,11
16845164,11
16845165,13
16845166,5
16845167,6
16845168,3
16845350,1
16845351,236
16845352,23
16845353,225
16845354,1
16845356,3
16845358,1
16845359,2
16845859,20
16845860,1
16845861,66
16845862,5
16845863,6
16845864,11
16845865,8
16845866,10
16845867,12
16845868,4
16845869,7
16845870,12
16845871,14
16845872,4
16845873,18
16845874,12
16845875,20
16845876,13
16845877,6
16845878,3
16845879,1
16845891,207
16845892,52
16845893,281
16845894,5
16845895,49
16845896,130
16845897,128
16845898,195
16845899,105
16845900,32
16845901,52
16845902,59
16845903,19
16845904,50
16845905,39
16845906,37
16845907,13
16845908,5
16845909,4
16845911,1
16845913,1
16846115,1
16846116,17
16846117,103
16846118,38
16846119,60
16846120,19
16846121,21
16846122,13
16846123,30
16846124,19
16846125,40
16846126,29
16846127,68
16846128,16
16846129,12
16846130,6
16846131,14
16846132,15
16846133,3
16846135,1
16846147,1
16846148,2
16846149,1
16846150,2
16846151,10
16846152,9
16846153,1
16846154,4
16846155,8
16846156,4
16846157,6
16846158,1
16846883,64
16846884,13
16846885,10
16846886,12
16846887,1
16846888,1
16846889,3
16846890,10
16846891,18
16846892,9
16846893,8
16846894,6
16846895,4
16846896,2
16846897,1
16846898,2
16849028,1
16849037,3
16849038,5
16849039,2
16849040,3
16849041,2
16849042,9
16849043,8
16849046,1
16849972,1
16849987,2
16849989,7
16849990,4
16849991,75
16849992,18
16849993,1
16849994,10
16849995,8
16849997,2
16849998,1
16850000,2
16850001,1
16850002,2
16850003,1
16850033,1
16850035,1
16850051,1
16850052,4
16850053,1
16850054,4
16850055,1
16850059,1
16850061,4
16850062,28
16850063,3
16850065,1
16850066,2
16850067,1
16850214,1
16850242,1
16850244,2
16850246,48
16850247,11
16850248,50
16850249,2
16850250,14
16850251,6
16850252,21
16850253,3
16850254,1
16850979,32
16850980,372
16850981,6
16850982,9
16850983,1
16850984,1
16850985,8
16850986,4
16850987,11
16850988,3
16850989,6
16850990,2
16850991,2
16850993,1
2163746,673
2163747,105
2163748,309
2163749,200
2163750,319
2163751,148
2163752,164
2163753,198
2163754,197
2163755,304
2163756,183
2163757,152
2163758,150
2163759,166
2163760,117
2163761,96
2163762,99
2163763,89
2163764,41
2163765,48
2163766,24
2163767,11
2163768,4
2163769,2
2163770,2
2163773,3
2163774,2
2229281,404
2229282,781
2229283,702
2229284,541
2229285,628
2229286,744
2229287,682
2229288,542
2229289,623
2229290,637
2229291,682
2229292,701
2229293,661
2229294,629
2229295,559
2229296,579
2229297,378
2229298,245
2229299,218
2229300,110
2229301,67
2229302,41
2229303,33
2229304,17
2229305,13
2229306,8
2229307,7
2229308,5
2229309,4
2229310,3
2229313,1908
2229314,1714
2229315,1505
2229316,961
2229317,658
2229318,566
2229319,512
2229320,443
2229321,347
2229322,349
2229323,378
2229324,336
2229325,299
2229326,227
2229327,211
2229328,129
2229329,132
2229330,113
2229331,69
2229332,42
2229333,31
2229334,23
2229335,17
2229336,10
2229337,11
2229338,9
2229339,8
2229340,8
2229341,9
2229342,5
2294817,300
2294818,24
2294819,53
2294820,63
2294821,79
2294822,79
2294823,130
2294824,135
2294825,100
2294826,103
2294827,73
2294828,93
2294829,89
2294830,46
2294831,20
2294832,20
2294833,27
2294834,9
2294835,8
2294836,12
2294837,8
2294838,7
2294839,1
2294840,2
2294841,2
2294844,1
2294845,1
2294849,683
2294850,462
2294851,187
2294852,143
2294853,159
2294854,157
2294855,276
2294856,193
2294857,126
2294858,143
2294859,140
2294860,82
2294861,52
2294862,39
2294863,41
2294864,15
2294865,32
2294866,42
2294867,27
2294868,16
2294869,9
2294870,16
2294871,7
2294872,3
2294873,1
2294874,1
2294875,2
2294876,2
2294877,1
2294878,2
2294881,19
2294882,15
2294883,47
2294884,4
2294885,4
2294886,18
2294887,16
2294888,9
2294889,11
2294890,8
2294891,3
2294892,6
2294893,4
2294896,4
2294897,1
2294901,4
2294902,1
2294907,1
23135267,1
23135268,1
23135269,3
23135270,10
23135271,2
23135272,13
23135273,19
23135274,15
23135275,10
23135276,4
23135277,2
23135278,3
23135279,5
23135280,2
23135281,3
23135282,1
23135288,1
23135298,15
23135299,2
23135300,10
23135301,19
23135302,3
23135303,5
23135304,23
23135305,32
23135306,28
23135307,14
23135308,13
23135309,8
23135310,11
23135311,7
23135312,6
23135313,5
23135314,2
23135315,2
23135316,3
23135317,3
23135318,2
23135319,1
23135321,1
23135322,1
23135326,1
23135329,15
23135333,1
23135335,2
23135336,5
23135337,1
23135338,6
23135339,2
23135341,1
23135342,1
23135368,2
23135370,2
23135526,1
23135532,1
23135533,1
23135554,92
23135555,98
23135556,73
23135557,30
23135558,26
23135559,44
23135560,49
23135561,33
23135562,13
23135563,12
23135564,23
23135565,19
23135566,29
23135567,18
23135568,9
23135569,1
23135570,2
23135571,1
23135573,1
23135575,2
23135576,2
23135577,1
23135578,1
23135580,1
23135581,1
23135582,1
23135585,95
23135586,56
23135587,74
23135588,75
23135589,91
23135590,86
23135591,69
23135592,53
23135593,38
23135594,30
23135595,26
23135596,22
23135597,20
23135598,17
23135599,10
23135600,8
23135601,6
23135602,2
23135603,2
23135604,1
23135605,1
23135606,2
23135607,1
23135608,2
23135609,2
23135610,1
23135611,1
23135612,1
23135613,1
23135614,1
23135814,10
23135816,1
23135817,1
23135818,2
23136295,2
23136296,5
23136297,2
23136298,1
23136299,1
23136300,1
23136302,1
23136303,1
23136323,8
23136324,31
23136325,21
23136326,14
23136327,17
23136328,1
23136329,10
23136330,11
23136331,8
23136332,5
23136333,4
23136335,2
23136339,2
23136340,1
23136341,1
23136344,1
23136356,1
23136358,1
23136359,7
23136361,4
23136362,1
23136363,1
23136364,4
23136365,3
23136367,1
23136368,2
23136370,1
23136372,1
23136375,1
23136579,5
23136580,19
23136581,25
23136582,28
23136583,48
23136584,36
23136585,27
23136586,3
23136587,3
23136588,4
23136589,9
23136590,4
23136591,8
23136594,2
23136596,1
23136599,1
23136611,15
23136612,6
23136613,1
23136614,4
23136615,6
23136616,9
23136617,5
23136619,1
23136620,1
23136621,1
23136807,10
23136809,1
23136811,1
23137315,10
23137316,8
23137317,8
23137318,8
23137319,8
23137321,2
23137322,5
23137323,4
23137324,3
23137325,3
23137326,4
23137327,3
23137329,3
23137331,5
23137332,4
23137333,1
23137336,1
23137338,2
23137340,1
23137341,1
23137347,5
23137348,7
23137349,9
23137352,5
23137353,6
23137354,8
23137355,7
23137356,2
23137357,2
23137358,3
23137359,3
23137360,4
23137361,5
23137362,3
23137370,1
23137572,2
23137573,1
23137574,21
23137575,9
23137576,3
23137577,1
23137578,6
23137579,13
23137580,10
23137581,5
23137582,4
23137583,4
23137587,5
23137588,3
23137589,1
23137590,1
23137592,1
23137607,3
23137608,3
23138340,1
23138346,3
23138347,1
23138349,1
23138351,1
23138352,1
23140498,3
23140499,3
23141446,5
23141447,9
23141448,7
23141449,1
23141514,1
23141516,1
23141518,1
23141704,3
23141711,4
23142435,1
23142436,8
23142441,3
23142443,4
23142444,2
23142446,1
23142448,1
23142450,1
23145507,3
23145508,3
23145511,3
23145517,4
23145520,4
23145522,2
23145525,1
23145529,2
23145531,1
23145534,1
2360353,260
2360354,10
2360355,7
2360356,18
2360357,15
2360358,19
2360359,23
2360360,47
2360361,54
2360362,129
2360363,22
2360364,21
2360365,19
2360366,21
2360367,23
2360368,19
2360369,9
2360370,12
2360371,7
2360372,6
2360373,5
2360374,10
2360375,4
2360376,10
2360377,4
2360378,4
2360382,1
2360385,39
2360386,20
2360387,59
2360388,39
2360389,121
2360390,48
2360391,43
2360392,66
2360393,46
2360394,93
2360395,101
2360396,66
2360397,53
2360398,49
2360399,41
2360400,45
2360401,51
2360402,21
2360403,21
2360404,22
2360405,28
2360406,26
2360407,16
2360408,13
2360409,6
2360410,4
2360411,2
2360412,1
2360417,10
2360418,1
2360419,3
2360420,4
2360421,8
2360422,3
2360423,15
2360424,13
2360425,3
2360426,4
2360427,9
2360428,4
2360429,8
2360430,10
2360431,4
2360432,22
2360434,3
2360435,2
2360438,3
2360450,1
2360452,5
2360455,1
2360457,2
2360460,1
2360461,1
2360463,1
2360466,2
2360467,1
2688035,2
2688036,6
2688037,2
2688039,2
2688042,1
2688044,5
2688045,4
2688046,4
2688047,3
2688058,1
2688066,17
2688067,2
2688068,7
2688069,7
2688070,3
2688071,3
2688072,9
2688073,5
2688074,6
2688075,3
2688076,2
2688077,3
2688079,1
2688080,1
2688085,1
2688087,1
2688088,1
2688098,2
2688100,1
2688102,1
2688103,1
2688105,1
2688109,2
2688110,1
2688141,1
2688148,1
2753570,822
2753571,1608
2753572,1678
2753573,1122
2753574,1658
2753575,1779
2753576,1749
2753577,1730
2753578,1407
2753579,1230
2753580,1165
2753581,920
2753582,795
2753583,715
2753584,588
2753585,404
2753586,290
2753587,223
2753588,147
2753589,141
2753590,110
2753591,56
2753592,26
2753593,14
2753594,5
2753595,2
2753596,3
2753597,1
2753598,2
2753601,41
2753602,1029
2753603,1960
2753604,2032
2753605,1985
2753606,1910
2753607,1969
2753608,1971
2753609,1872
2753610,1725
2753611,1696
2753612,1560
2753613,1248
2753614,1126
2753615,1079
2753616,877
2753617,664
2753618,533
2753619,416
2753620,316
2753621,193
2753622,80
2753623,46
2753624,41
2753625,29
2753626,15
2753627,9
2753628,9
2753629,8
2753630,7
2753633,1
2753634,297
2753635,333
2753636,614
2753637,588
2753638,523
2753639,460
2753640,422
2753641,408
2753642,354
2753643,267
2753644,189
2753645,166
2753646,161
2753647,131
2753648,109
2753649,61
2753650,25
2753651,15
2753652,10
2753653,10
2753654,8
2753655,10
2753656,9
2753657,2
