APFP,COUNT
14746725,41
14746726,30
14746727,10
14746728,8
14746729,1
14746731,1
14746733,1
14746754,25
14746755,1
14746757,3
14746758,2
14746759,6
14746760,19
14746765,1
14746916,3
14746946,14
14746947,23
14746948,21
14746949,6
14746950,43
14746951,57
14746952,99
14746953,97
14746954,87
14746955,58
14746956,34
14746957,20
14746958,4
14746977,20
14746978,27
14746979,112
14746980,78
14746981,67
14746982,92
14746983,107
14746984,83
14746985,46
14746986,51
14746987,12
14746988,13
14746990,3
14747684,1
14747685,2
14747687,25
14747696,3
14747715,58
14747716,76
14747717,13
14747718,27
14747719,59
14747720,11
14747721,26
14747722,1
14747723,1
14747724,1
14747746,1
14747747,9
14747748,26
14747749,1
14747750,2
14747751,1
14747752,2
14747753,1
14747754,1
14747755,1
14747756,1
14747970,11
14747975,6
14747976,4
14747977,13
14747978,3
14748009,2
14748011,13
14748707,7
14748708,1
14748711,3
14748713,1
14748715,1
14748716,13
14748739,6
14748740,14
14748741,6
14748742,23
14748743,4
14748744,1
14748745,23
14748746,9
14748747,20
14748748,2
14748749,11
14748750,1
14748963,13
14748964,100
14748965,97
14748966,27
14748967,85
14748968,12
14748969,26
14748970,2
14748971,1
14748972,14
14748973,1
14748976,3
14748999,1
14749732,1
14749734,2
14749735,1
14749737,1
14749739,1
14749740,1
14749742,1
14812193,15
14812194,57
14812195,3
14812196,12
14812197,27
14812198,21
14812199,26
14812200,11
14812201,18
14812202,18
14812203,27
14812204,5
14812205,23
14812206,5
14812207,3
14812208,4
14812210,2
14812211,2
14812212,1
14812213,2
14812217,1
14812225,150
14812226,122
14812227,62
14812228,55
14812229,38
14812230,22
14812231,28
14812232,14
14812233,15
14812234,49
14812235,14
14812236,16
14812237,24
14812238,14
14812239,11
14812240,4
14812241,1
14812242,2
14812243,1
14812245,1
14812246,1
14812247,1
14812257,9
14812258,23
14812259,25
14812260,6
14812261,17
14812262,13
14812263,1
14812264,3
14812266,6
14812267,7
14812268,2
14812273,1
14812274,1
14812279,1
14812280,1
14812289,55
14812291,4
14812292,4
14812294,2
14812295,5
14812299,4
14812303,2
14812305,1
14812306,1
14812307,1
14812308,1
14812313,1
14812452,4
14812482,67
14812483,98
14812484,86
14812485,71
14812486,110
14812487,130
14812488,86
14812489,79
14812490,74
14812491,55
14812492,20
14812493,10
14812494,2
14812496,2
14812497,4
14812498,4
14812499,2
14812513,90
14812514,74
14812515,148
14812516,119
14812517,116
14812518,88
14812519,81
14812520,130
14812521,50
14812522,28
14812523,9
14812524,21
14812525,4
14812526,4
14812527,6
14812528,3
14812529,3
14812530,2
14812533,1
14812536,1
14812716,2
14812717,1
14812718,2
14812738,2
14812739,1
14812743,8
14812744,6
14812745,1
14812747,33
14812748,33
14812749,6
14812750,3
14813219,1
14813220,1
14813222,1
14813223,1
14813224,10
14813230,1
14813231,1
14813232,1
14813233,1
14813250,17
14813251,23
14813252,96
14813253,59
14813254,22
14813255,16
14813256,14
14813257,7
14813258,5
14813259,6
14813260,1
14813261,5
14813262,1
14813263,2
14813264,2
14813265,1
14813270,1
14813281,3
14813282,5
14813283,68
14813284,22
14813285,11
14813286,4
14813287,1
14813288,1
14813289,1
14813290,2
14813292,1
14813293,1
14813294,1
14813295,1
14813296,1
14813299,1
14813506,25
14813507,20
14813508,7
14813509,1
14813510,11
14813511,11
14813512,2
14813513,10
14813514,3
14813515,2
14813516,1
14813517,2
14813519,1
14813520,2
14813539,2
14813541,16
14813543,8
14813547,1
14813550,2
14813552,1
14813731,1
14813736,2
14813738,1
14814243,5
14814244,40
14814245,89
14814246,26
14814247,5
14814248,4
14814249,3
14814250,4
14814251,1
14814252,7
14814253,8
14814254,7
14814255,1
14814256,1
14814257,1
14814275,6
14814276,5
14814277,12
14814278,5
14814279,2
14814280,6
14814281,58
14814282,23
14814283,6
14814284,3
14814285,4
14814286,4
14814288,1
14814289,3
14814290,1
14814291,2
14814292,1
14814498,5
14814499,21
14814500,137
14814501,120
14814502,47
14814503,56
14814504,34
14814505,8
14814506,10
14814507,10
14814508,2
14814509,10
14814510,2
14814511,2
14814512,4
14814513,2
14814514,1
14814515,2
14814518,1
14814521,1
14815266,2
14815268,1
14815269,2
14815270,1
14815271,2
14815272,1
14815274,1
14815275,1
14815276,1
14815277,2
14815279,1
14815280,1
14815290,1
14817410,2
14817412,1
14818339,5
14818343,1
14818345,2
14818369,1
14818370,1
14818377,2
14877729,1
14877731,1
14877733,1
14877734,2
14877735,6
14877737,7
14877739,1
14877742,1
14877761,4
14877762,8
14877763,5
14877764,5
14877765,4
14877766,10
14877769,1
14877771,1
14877793,1
14877794,1
14877795,1
14877796,1
14877802,1
14878018,10
14878019,10
14878020,6
14878021,4
14878022,1
14878023,1
14878024,3
14878025,3
14878026,3
14878027,2
14878049,10
14878050,10
14878051,3
14878052,11
14878053,3
14878054,2
14878055,3
14878056,2
14878057,2
14878058,1
14878279,7
14878280,7
14878284,1
14878285,1
14878787,10
14878788,2
14878790,2
14878795,1
14878818,1
14879049,1
14879777,13
14879779,1
14879780,9
14879781,2
14879783,1
14879788,1
14879813,9
14879814,2
14879818,1
14880033,1
14880035,10
14880036,2
14880037,1
14880038,1
14880040,1
14880043,1
14943265,85
14943266,114
14943267,100
14943268,357
14943269,113
14943270,501
14943271,113
14943272,113
14943273,323
14943274,164
14943275,132
14943276,47
14943277,45
14943278,21
14943279,10
14943280,19
14943281,20
14943282,3
14943283,3
14943284,2
14943285,3
14943288,1
14943292,1
14943297,208
14943298,1123
14943299,1004
14943300,541
14943301,395
14943302,634
14943303,290
14943304,207
14943305,203
14943306,120
14943307,94
14943308,71
14943309,43
14943310,33
14943311,21
14943312,22
14943313,10
14943314,10
14943315,7
14943318,1
14943319,1
14943329,90
14943330,359
14943331,249
14943332,81
14943333,60
14943334,45
14943335,30
14943336,27
14943337,26
14943338,12
14943339,15
14943340,16
14943341,2
14943342,3
14943343,6
14943344,3
14943345,2
14943347,1
14943348,1
14943355,1
14943361,174
14943362,116
14943363,103
14943364,20
14943365,17
14943366,27
14943367,21
14943368,9
14943369,23
14943370,15
14943371,63
14943372,2
14943373,6
14943374,3
14943375,5
14943376,5
14943377,5
14943380,1
14943381,1
14943524,6
14943525,1
14943527,1
14943528,1
14943529,4
14943536,1
14943554,1476
14943555,1530
14943556,535
14943557,422
14943558,552
14943559,717
14943560,713
14943561,505
14943562,269
14943563,154
14943564,123
14943565,104
14943566,55
14943567,27
14943568,8
14943569,15
14943570,18
14943571,11
14943572,3
14943573,3
14943574,4
14943575,2
14943576,1
14943580,1
14943581,1
14943585,1500
14943586,461
14943587,1291
14943588,1534
14943589,661
14943590,626
14943591,480
14943592,474
14943593,347
14943594,239
14943595,111
14943596,83
14943597,34
14943598,56
14943599,39
14943600,19
14943601,10
14943602,5
14943603,7
14943604,8
14943605,2
14943607,2
14943609,1
14943611,1
14943614,1
14943780,2
14943782,2
14943783,6
14943784,6
14943785,1
14943786,2
14943793,1
14943811,5
14943812,54
14943813,53
14943814,15
14943815,163
14943816,157
14943817,13
14943818,4
14943819,3
14943820,6
14943821,9
14943822,4
14943823,2
14943824,2
14944289,19
14944291,14
14944292,5
14944293,4
14944294,5
14944295,2
14944297,2
14944298,1
14944299,2
14944300,5
14944301,1
14944305,1
14944321,475
14944322,17
14944323,207
14944324,916
14944325,228
14944326,86
14944327,88
14944328,35
14944329,30
14944330,38
14944331,15
14944332,10
14944333,8
14944334,3
14944335,7
14944336,4
14944338,1
14944339,3
14944341,1
14944346,1
14944353,895
14944354,3
14944355,120
14944356,303
14944357,76
14944358,137
14944359,27
14944360,29
14944361,22
14944362,29
14944363,1
14944364,12
14944365,7
14944366,6
14944367,2
14944370,1
14944377,1
14944578,6
14944579,17
14944580,45
14944581,68
14944582,52
14944583,31
14944584,26
14944585,69
14944586,50
14944587,26
14944588,24
14944589,1
14944590,2
14944591,1
14944593,1
14944594,1
14944610,1
14944611,7
14944612,21
14944613,30
14944614,3
14944615,51
14944616,3
14944617,14
14944618,2
14944621,1
14944622,5
14944623,8
14944808,1
14944809,3
14944810,9
14944811,4
14944812,1
14944814,2
14945313,2
14945314,24
14945315,23
14945316,625
14945317,867
14945318,205
14945319,53
14945320,64
14945321,7
14945322,15
14945323,3
14945324,12
14945325,20
14945326,7
14945327,15
14945328,14
14945329,5
14945332,3
14945339,1
14945345,1
14945346,25
14945347,2
14945348,123
14945349,1005
14945350,90
14945351,80
14945352,103
14945353,121
14945354,125
14945355,28
14945356,14
14945357,7
14945358,5
14945359,23
14945360,13
14945361,2
14945363,1
14945364,1
14945370,1
14945569,1705
14945571,196
14945572,1152
14945573,338
14945574,276
14945575,136
14945576,142
14945577,61
14945578,50
14945579,27
14945580,37
14945581,13
14945582,15
14945583,18
14945584,22
14945585,2
14945586,2
14945587,3
14945589,2
14945594,1
14945595,1
14945603,1
14945604,1
14945605,4
14945606,2
14945607,7
14945608,3
14945609,14
14945610,2
14945611,1
14945612,9
14945614,1
14945615,1
14946338,16
14946339,27
14946340,28
14946341,40
14946342,4
14946343,6
14946344,21
14946345,42
14946346,45
14946347,32
14946348,65
14946349,5
14946350,2
14946351,2
14946352,3
14946353,4
14946354,5
14946356,2
14946357,1
14946358,1
14948483,9
14948486,2
14949412,26
14949414,1
14949423,3
14949443,6
14949444,63
14949445,32
14949446,19
14949447,1
14949449,7
14949450,4
14949475,1
14949477,1
14949507,1
14949508,20
14949509,28
14949510,7
14949511,16
14949512,8
14949513,1
14949514,1
14949515,8
14949520,1
14949530,1
15270948,1
15270951,27
15270956,1
15270958,1
15270959,1
15270960,3
15270961,2
15270962,2
15270979,2
15270980,1
15270981,1
15270982,3
15270984,1
15270985,1
15270986,28
15270988,2
15270990,1
15270991,1
15271015,1
15271023,1
15271053,1
15271054,1
15271055,1
15271234,2
15271235,1
15271237,1
15271238,1
15271239,1
15271240,3
15271241,3
15271244,28
15271245,28
15271246,28
15271247,15
15271248,10
15271249,3
15271265,31
15271266,2
15271267,30
15271268,4
15271269,27
15271271,4
15271272,27
15271274,3
15271275,28
15271276,20
15271277,8
15271278,14
15271279,13
15271281,4
15272002,2
15272003,1
15272004,27
15272005,3
15272007,27
15272010,27
15272012,5
15272016,1
15272034,1
15272048,1
15272258,27
15272259,27
15272270,1
15272296,1
15272302,1
15272303,1
15272304,1
15272995,2
15272998,1
15273001,1
15273007,1
15273008,1
15273009,1
15273030,1
15273035,1
15273040,1
15273252,1
15273253,4
15273254,27
15273257,28
15273260,27
15273262,5
15273263,2
15273264,1
15273265,1
15273266,1
15273284,2
15274030,1
15274031,1
15274032,3
15274034,1
15277195,22
15277197,5
15336482,1
15336483,6
15336484,4
15336485,31
15336486,27
15336487,19
15336488,33
15336489,12
15336490,27
15336491,30
15336492,37
15336493,17
15336494,6
15336495,4
15336496,4
15336497,3
15336499,1
15336514,11
15336515,21
15336516,31
15336517,42
15336518,95
15336519,87
15336520,69
15336521,36
15336522,36
15336523,33
15336524,22
15336525,9
15336526,8
15336527,6
15336528,2
15336529,1
15336530,1
15336547,3
15336548,7
15336549,63
15336550,1
15336551,5
15336552,1
15336553,27
15336554,8
15336555,16
15336556,6
15336557,1
15336579,2
15336581,3
15336582,4
15336586,3
15336587,15
15336588,3
15336589,1
15336593,1
15336769,76
15336770,151
15336771,82
15336772,81
15336773,31
15336774,31
15336775,34
15336776,31
15336777,35
15336778,78
15336779,54
15336780,50
15336781,43
15336782,26
15336783,11
15336784,4
15336785,3
15336801,185
15336802,106
15336803,77
15336804,37
15336805,118
15336806,90
15336807,25
15336808,37
15336809,107
15336810,41
15336811,35
15336812,28
15336813,28
15336814,12
15336815,9
15336816,7
15336817,2
15336818,1
15337026,11
15337027,9
15337028,1
15337030,4
15337031,5
15337034,1
15337035,1
15337036,1
15337037,1
15337038,2
15337039,3
15337040,1
15337506,1
15337509,2
15337510,1
15337512,2
15337513,1
15337514,22
15337516,1
15337518,1
15337519,6
15337521,1
15337538,55
15337539,72
15337540,9
15337541,63
15337542,26
15337543,17
15337544,30
15337545,12
15337546,30
15337548,7
15337550,1
15337554,1
15337570,3
15337571,19
15337572,5
15337573,5
15337574,12
15337575,1
15337576,51
15337577,30
15337578,2
15337579,1
15337580,4
15337582,2
15337793,4
15337794,65
15337795,11
15337796,6
15337797,3
15337798,1
15337800,23
15337801,1
15337802,1
15337803,1
15337804,4
15337805,5
15337808,2
15337826,6
15337827,1
15337828,1
15337833,1
15337835,10
15337836,1
15337837,1
15337838,1
15337839,2
15338019,2
15338021,1
15338024,1
15338533,3
15338534,68
15338535,27
15338536,13
15338537,2
15338538,33
15338539,1
15338540,9
15338541,3
15338542,8
15338543,1
15338544,1
15338545,3
15338546,1
15338547,1
15338562,1
15338563,3
15338564,6
15338565,3
15338566,42
15338567,1
15338568,2
15338569,3
15338570,34
15338571,3
15338572,8
15338573,2
15338574,4
15338576,2
15338787,92
15338788,61
15338789,13
15338790,99
15338791,72
15338792,14
15338793,18
15338794,85
15338795,30
15338796,34
15338797,3
15338798,11
15338799,8
15338800,2
15338801,4
15338802,2
15339557,1
15339558,2
15339559,1
15339564,3
15339565,1
15339566,3
15339568,1
15339570,1
15341698,1
15341701,1
15342630,1
15342631,1
15342632,3
15342658,5
15342660,2
15342661,1
15342662,2
15342664,2
15342722,81
15342723,2
15342724,1
15342725,2
15342726,6
15342727,8
15342728,1
15342729,33
15342730,1
15342731,16
15342733,1
15342882,27
15342893,1
15342915,1
15342920,1
15342923,1
16843812,2
16843813,3
16843814,3
16843815,4
16843816,1
16843817,5
16843818,5
16843819,6
16843820,31
16843821,22
16843822,15
16843823,19
16843824,15
16843825,6
16843826,6
16843827,8
16843828,2
16843829,2
16843830,2
16843831,1
16843832,1
16843843,26
16843844,20
16843845,53
16843846,68
16843847,50
16843848,27
16843849,39
16843850,34
16843851,49
16843852,84
16843853,70
16843854,52
16843855,41
16843856,32
16843857,16
16843858,14
16843859,16
16843860,9
16843861,3
16843862,1
16843863,3
16843864,2
16843876,4
16843877,9
16843878,3
16843879,7
16843880,3
16843881,2
16843882,2
16843883,13
16843884,15
16843885,23
16843886,2
16843887,1
16843888,1
16843890,2
16843891,2
16843892,1
16843893,1
16843905,2
16843908,2
16843910,1
16843911,2
16843912,3
16843913,4
16843914,4
16843915,15
16843916,6
16843917,3
16843918,9
16843919,1
16843920,3
16843921,1
16843926,1
16844073,2
16844078,1
16844098,210
16844099,204
16844100,70
16844101,13
16844102,63
16844103,85
16844104,64
16844105,37
16844106,31
16844107,24
16844108,22
16844109,33
16844110,35
16844111,38
16844112,32
16844113,37
16844114,33
16844115,23
16844116,11
16844117,7
16844118,1
16844129,210
16844130,50
16844131,71
16844132,159
16844133,76
16844134,58
16844135,47
16844136,75
16844137,89
16844138,68
16844139,52
16844140,99
16844141,50
16844142,57
16844143,39
16844144,39
16844145,24
16844146,16
16844147,15
16844148,5
16844149,4
16844150,1
16844151,1
16844357,1
16844358,1
16844367,1
16844368,2
16844369,1
16844845,1
16844846,1
16844847,2
16844848,1
16844852,2
16844853,2
16844855,1
16844857,1
16844867,5
16844868,11
16844869,11
16844870,14
16844871,14
16844872,17
16844873,29
16844874,36
16844875,36
16844876,26
16844877,54
16844878,29
16844879,23
16844880,8
16844881,12
16844883,4
16844884,1
16844899,3
16844900,6
16844901,13
16844902,7
16844903,9
16844904,11
16844905,1
16844906,13
16844907,15
16844908,11
16844909,4
16844910,19
16844911,3
16844912,6
16844913,1
16844914,6
16844915,1
16844917,1
16844918,3
16845122,2
16845123,5
16845124,9
16845125,2
16845126,10
16845127,7
16845128,2
16845129,3
16845132,1
16845133,1
16845134,2
16845135,15
16845136,8
16845137,11
16845138,5
16845139,1
16845155,4
16845156,4
16845157,2
16845161,1
16845162,1
16845163,3
16845164,3
16845165,2
16845166,9
16845167,1
16845168,8
16845171,1
16845172,2
16845859,1
16845860,3
16845861,1
16845862,2
16845863,3
16845864,8
16845865,8
16845866,15
16845867,14
16845868,43
16845869,45
16845870,44
16845871,36
16845872,13
16845873,5
16845874,1
16845875,2
16845876,6
16845877,3
16845878,2
16845891,3
16845892,22
16845893,44
16845894,15
16845896,2
16845897,2
16845898,1
16845899,3
16845900,1
16845901,10
16845902,19
16845903,10
16845904,1
16845905,6
16845906,1
16845908,2
16845909,3
16845910,1
16845911,1
16845912,1
16845913,2
16846115,2
16846116,5
16846117,12
16846118,26
16846119,22
16846120,20
16846121,27
16846122,72
16846123,76
16846124,48
16846125,80
16846126,45
16846127,32
16846128,28
16846129,17
16846130,6
16846131,6
16846132,5
16846133,7
16846134,4
16846135,1
16846137,1
16846149,2
16846154,2
16846884,5
16846885,2
16846887,1
16846888,2
16846889,2
16846890,2
16846892,1
16846898,5
16846900,2
16846903,1
16849032,1
16849033,4
16849035,1
16849036,1
16849038,1
16849040,1
16849955,1
16849956,2
16849960,1
16849963,1
16849964,1
16849990,2
16849991,8
16849992,1
16849993,10
16849995,2
16849997,3
16850050,2
16850051,3
16850052,7
16850053,13
16850055,2
16850056,12
16850057,32
16850058,36
16850059,16
16850060,4
16850061,9
16850063,3
16850064,2
16850065,1
16850066,1
16850068,2
16850069,1
16850070,1
16850072,1
16850219,1
16850222,1
16850223,1
16850224,1
16850226,1
16850242,2
16850245,1
16850246,4
16850252,1
16850253,1
16850254,2
16850255,2
16850256,1
16850257,2
16850978,2
16850979,8
16850980,9
16850981,3
2163746,1025
2163747,49
2163748,146
2163749,217
2163750,81
2163751,107
2163752,159
2163753,353
2163754,228
2163755,114
2163756,157
2163757,235
2163758,120
2163759,104
2163760,82
2163761,83
2163762,60
2163763,44
2163764,41
2163765,18
2163766,15
2163767,7
2163768,5
2163769,2
2163770,1
2163771,1
2163772,1
2163774,2
2229281,423
2229282,1035
2229283,828
2229284,1024
2229285,856
2229286,988
2229287,1053
2229288,1076
2229289,936
2229290,808
2229291,751
2229292,642
2229293,564
2229294,470
2229295,308
2229296,193
2229297,120
2229298,106
2229299,82
2229300,60
2229301,32
2229302,13
2229303,9
2229304,7
2229305,4
2229306,3
2229307,1
2229308,2
2229309,1
2229313,1770
2229314,1855
2229315,1561
2229316,1104
2229317,1214
2229318,840
2229319,794
2229320,910
2229321,844
2229322,613
2229323,387
2229324,293
2229325,261
2229326,194
2229327,95
2229328,49
2229329,32
2229330,30
2229331,26
2229332,16
2229333,7
2229334,5
2229335,2
2229336,2
2294817,743
2294818,79
2294819,135
2294820,124
2294821,241
2294822,293
2294823,277
2294824,477
2294825,139
2294826,113
2294827,142
2294828,203
2294829,132
2294830,38
2294831,37
2294832,36
2294833,16
2294834,9
2294835,23
2294836,8
2294837,3
2294838,3
2294839,3
2294840,1
2294841,1
2294843,1
2294844,1
2294845,2
2294846,1
2294849,1374
2294850,785
2294851,658
2294852,516
2294853,533
2294854,676
2294855,491
2294856,508
2294857,217
2294858,183
2294859,147
2294860,109
2294861,82
2294862,49
2294863,40
2294864,22
2294865,15
2294866,15
2294867,9
2294868,5
2294869,2
2294870,4
2294871,3
2294872,2
2294873,1
2294875,1
2294876,1
2294878,1
2294881,68
2294882,92
2294883,59
2294884,34
2294885,52
2294886,70
2294887,36
2294888,6
2294889,14
2294890,4
2294891,5
2294892,6
2294893,4
2294894,4
2294895,4
2294896,1
2294898,3
2294899,3
2294908,1
23135268,17
23135269,1
23135270,19
23135271,1
23135272,2
23135273,6
23135274,1
23135275,1
23135276,18
23135277,9
23135278,5
23135279,9
23135280,6
23135281,9
23135283,3
23135284,6
23135285,1
23135299,2
23135300,7
23135301,10
23135302,16
23135303,21
23135304,18
23135305,9
23135306,5
23135307,7
23135308,29
23135309,17
23135310,9
23135311,21
23135312,10
23135313,9
23135314,8
23135315,4
23135316,2
23135332,2
23135335,4
23135336,1
23135337,3
23135339,5
23135340,6
23135341,7
23135344,2
23135347,1
23135366,1
23135368,3
23135369,4
23135371,2
23135372,1
23135374,1
23135529,1
23135534,1
23135554,86
23135555,65
23135556,11
23135557,8
23135558,29
23135559,25
23135560,33
23135561,36
23135562,13
23135563,5
23135564,12
23135565,15
23135566,7
23135567,7
23135568,3
23135569,9
23135570,10
23135571,11
23135572,6
23135573,9
23135574,9
23135575,7
23135576,3
23135585,87
23135586,11
23135587,37
23135588,83
23135589,39
23135590,9
23135591,38
23135592,43
23135593,7
23135594,41
23135595,19
23135596,31
23135597,6
23135598,19
23135599,13
23135600,8
23135601,4
23135602,6
23135603,8
23135604,7
23135605,5
23135790,2
23135794,1
23135815,2
23135816,2
23135821,12
23135822,10
23135823,3
23135824,3
23135825,2
23135826,1
23136296,1
23136303,1
23136325,22
23136326,8
23136327,5
23136328,2
23136329,16
23136330,26
23136331,10
23136332,7
23136333,6
23136335,2
23136336,10
23136337,1
23136339,5
23136355,1
23136357,25
23136358,15
23136359,2
23136360,4
23136361,2
23136362,4
23136363,2
23136364,1
23136365,1
23136366,2
23136370,1
23136578,1
23136579,4
23136580,1
23136581,2
23136582,3
23136583,3
23136584,1
23136585,3
23136587,1
23136590,1
23136591,1
23136597,5
23136620,1
23137318,23
23137319,1
23137320,4
23137321,2
23137322,11
23137323,5
23137324,6
23137325,16
23137326,4
23137327,4
23137328,2
23137329,1
23137332,1
23137347,1
23137348,2
23137349,1
23137350,3
23137352,3
23137353,1
23137354,1
23137355,25
23137356,2
23137357,1
23137358,4
23137359,8
23137360,3
23137362,3
23137365,1
23137573,22
23137574,21
23137575,27
23137576,6
23137577,16
23137578,27
23137579,14
23137580,11
23137581,26
23137582,2
23137583,6
23137584,8
23137585,3
23137586,2
23137587,5
23137588,1
23137605,1
23137610,1
23138340,1
23140485,1
23140489,1
23140490,2
23141447,1
23141448,1
23141449,2
23141450,1
23141454,1
23141508,1
23141509,13
23141510,25
23141511,1
23141512,1
23141513,23
23141514,4
23141515,4
23141517,1
23141518,1
23141520,1
23141680,1
23141698,1
23141710,1
23141715,1
23142448,1
23142451,1
23145507,1
23145508,1
2360353,384
2360354,19
2360355,13
2360356,128
2360357,23
2360358,65
2360359,115
2360360,23
2360361,49
2360362,55
2360363,77
2360364,54
2360365,27
2360366,21
2360367,18
2360368,38
2360369,31
2360370,27
2360371,12
2360372,6
2360373,1
2360374,1
2360375,3
2360377,1
2360381,1
2360382,1
2360385,354
2360386,333
2360387,179
2360388,239
2360389,327
2360390,185
2360391,242
2360392,187
2360393,144
2360394,71
2360395,64
2360396,149
2360397,66
2360398,66
2360399,37
2360400,36
2360401,26
2360402,17
2360403,16
2360404,6
2360406,2
2360407,1
2360408,1
2360409,1
2360410,1
2360411,1
2360417,19
2360418,22
2360419,59
2360420,111
2360421,24
2360422,104
2360423,22
2360424,6
2360425,11
2360426,6
2360427,11
2360428,10
2360429,29
2360430,8
2360431,3
2360432,2
2360433,1
2360437,1
2360438,1
2360443,1
2360444,1
2360449,13
2360450,14
2360451,13
2360452,6
2360453,3
2360454,2
2360455,4
2360458,1
2360459,7
2360460,15
2360462,2
2360463,5
2360464,8
2360465,8
2360466,7
2360467,1
2360477,1
2688036,8
2688038,1
2688039,21
2688040,2
2688041,5
2688042,10
2688043,7
2688044,8
2688045,4
2688049,2
2688050,2
2688051,1
2688066,36
2688067,1
2688068,8
2688069,20
2688070,5
2688071,3
2688072,19
2688073,2
2688074,6
2688075,7
2688076,3
2688077,1
2688078,1
2688079,4
2688080,3
2688081,1
2688098,1
2688101,5
2688102,20
2688105,2
2688107,1
2688108,2
2688131,3
2688136,3
2688142,1
2688144,1
2688294,2
2753569,2
2753570,312
2753571,1043
2753572,1153
2753573,627
2753574,1121
2753575,1320
2753576,938
2753577,1079
2753578,1212
2753579,1097
2753580,982
2753581,823
2753582,746
2753583,548
2753584,482
2753585,402
2753586,301
2753587,178
2753588,105
2753589,62
2753590,21
2753591,9
2753592,10
2753593,6
2753594,4
2753595,3
2753596,2
2753597,2
2753598,3
2753601,57
2753602,1575
2753603,2120
2753604,2441
2753605,2241
2753606,2130
2753607,1903
2753608,1740
2753609,1714
2753610,1642
2753611,1384
2753612,1073
2753613,882
2753614,668
2753615,469
2753616,319
2753617,221
2753618,129
2753619,76
2753620,45
2753621,20
2753622,13
2753623,10
2753624,6
2753625,5
2753626,2
2753627,2
2753628,2
2753629,2
2753630,1
2753633,3
2753634,136
2753635,260
2753636,663
2753637,863
2753638,707
2753639,506
2753640,813
2753641,875
2753642,792
2753643,540
2753644,280
2753645,184
2753646,138
2753647,114
2753648,83
2753649,43
2753650,34
2753651,15
2753652,9
2753653,2
2753654,2
2753655,2
2753656,2
2753657,3
2753658,2
2753659,1
2753660,1
2753661,2
2753662,2
2753666,104
2753667,248
2753668,297
2753669,226
2753670,269
2753671,200
2753672,294
2753673,340
2753674,219
2753675,180
2753676,149
2753677,112
2753678,120
2753679,128
2753680,66
2753681,19
2753682,18
2753683,7
2753684,5
2753685,1
2753691,1
2753825,43
2753826,1
2753827,2
2753828,2
2753829,6
2753830,15
2753831,16
2753832,13
2753833,9
2753834,22
2753835,28
2753836,28
2753837,10
2753838,3
2753839,1
2753840,1
2753841,2
2753842,1
2753843,1
2753857,2835
2753858,2823
2753859,2798
2753860,1140
2753861,1170
2753862,1173
2753863,1068
2753864,831
2753865,868
2753866,790
2753867,961
2753868,828
2753869,648
2753870,634
2753871,536
2753872,430
2753873,324
2753874,227
2753875,132
2753876,86
2753877,56
2753878,27
2753879,12
2753880,4
2753881,1
