APFP,COUNT
14944812,1
14944813,5
14945313,1
14945316,4
14945317,85
14945318,4
14945319,5
14945320,2
14945321,4
14945322,1
14945323,3
14945324,2
14945325,7
14945326,4
14945327,3
14945347,9
14945348,89
14945349,17
14945350,7
14945351,9
14945352,38
14945353,15
14945354,13
14945355,21
14945356,78
14945357,44
14945358,16
14945359,8
14945360,2
14945361,4
14945569,698
14945571,1
14945572,2
14945573,95
14945574,18
14945575,19
14945576,29
14945577,23
14945578,19
14945579,45
14945580,41
14945581,5
14945582,14
14945585,14
14945602,4
14945603,3
14945605,1
14945606,1
14945607,2
14945608,4
14945611,3
14945615,1
14945616,1
14945617,1
14946339,61
14946340,22
14946341,141
14946342,8
14946343,4
14946344,8
14946345,3
14946346,3
14946347,8
14946348,2
14946349,1
14946350,2
14946352,3
14946353,2
14946354,1
14946355,1
14946357,1
14949508,2
14949514,2
14949517,2
14949520,1
15270956,1
15270979,1
15270980,1
15270981,1
15270982,1
15270985,1
15270986,1
15270987,1
15270988,1
15270989,1
15271020,1
15271050,1
15271234,1
15271235,1
15271236,8
15271237,3
15271238,7
15271239,6
15271240,3
15271241,5
15271242,5
15271243,3
15271244,1
15271265,8
15271266,1
15271267,8
15271268,1
15271269,7
15271270,2
15271271,7
15271272,6
15271273,3
15271274,3
15271275,1
15271276,1
15271277,1
15272002,6
15272034,1
15272036,1
15272040,1
15272042,1
15272262,1
15272263,1
15272264,1
15272265,2
15272299,1
15272997,1
15272999,1
15273002,1
15273004,2
15273031,1
15273033,1
15273037,1
15273252,6
15273255,1
15273258,1
15273260,3
15273284,1
15273286,2
15274030,1
15277122,6
15277195,1
15336482,13
15336483,116
15336484,126
15336485,115
15336486,106
15336487,97
15336488,64
15336489,34
15336490,29
15336491,26
15336492,27
15336493,13
15336494,17
15336495,2
15336496,1
15336497,3
15336498,6
15336499,1
15336514,83
15336515,209
15336516,253
15336517,203
15336518,209
15336519,105
15336520,72
15336521,81
15336522,69
15336523,22
15336524,21
15336525,18
15336526,5
15336527,2
15336528,3
15336529,2
15336530,1
15336546,5
15336547,6
15336548,42
15336549,40
15336550,13
15336551,16
15336552,3
15336553,4
15336554,2
15336555,1
15336556,3
15336557,1
15336559,1
15336561,1
15336578,29
15336579,5
15336580,46
15336581,69
15336582,18
15336583,15
15336584,9
15336585,3
15336586,4
15336587,8
15336588,3
15336589,2
15336590,1
15336591,1
15336594,1
15336769,142
15336770,313
15336771,364
15336772,417
15336773,347
15336774,328
15336775,230
15336776,145
15336777,88
15336778,86
15336779,87
15336780,48
15336781,34
15336782,23
15336783,16
15336784,1
15336786,1
15336787,1
15336788,1
15336801,639
15336802,623
15336803,466
15336804,573
15336805,309
15336806,405
15336807,255
15336808,132
15336809,103
15336810,112
15336811,35
15336812,57
15336813,14
15336814,5
15336815,6
15336816,9
15336817,2
15336818,1
15337008,1
15337027,11
15337028,2
15337029,1
15337030,9
15337031,9
15337032,9
15337033,2
15337035,1
15337506,43
15337507,15
15337508,1
15337509,7
15337510,2
15337511,105
15337512,23
15337513,30
15337515,33
15337516,4
15337517,3
15337538,219
15337539,32
15337540,23
15337541,21
15337542,42
15337543,49
15337544,24
15337545,30
15337546,2
15337547,23
15337550,3
15337553,1
15337570,100
15337571,111
15337572,96
15337573,76
15337574,44
15337575,25
15337576,41
15337577,11
15337578,9
15337579,13
15337580,6
15337581,2
15337793,2
15337794,436
15337795,235
15337796,94
15337797,162
15337798,111
15337799,120
15337800,40
15337801,26
15337802,15
15337803,17
15337804,6
15337805,5
15337806,9
15337807,11
15337826,14
15337827,67
15337828,7
15337829,16
15337830,15
15337831,9
15337832,4
15337833,17
15337834,3
15337836,4
15337837,1
15338020,9
15338022,1
15338023,9
15338024,3
15338025,2
15338026,1
15338028,1
15338063,1
15338531,20
15338532,1
15338534,4
15338535,9
15338536,16
15338537,12
15338538,1
15338539,10
15338540,12
15338541,3
15338542,6
15338545,1
15338546,1
15338563,3
15338564,79
15338565,105
15338566,115
15338567,41
15338568,55
15338569,9
15338570,11
15338571,6
15338572,4
15338573,15
15338574,9
15338575,6
15338576,4
15338577,8
15338787,180
15338788,220
15338789,32
15338790,16
15338791,151
15338792,85
15338793,48
15338794,9
15338795,61
15338796,3
15338797,2
15338798,10
15338801,1
15338819,48
15338820,5
15338821,6
15338825,2
15338826,2
15338827,2
15339556,6
15339557,9
15339558,9
15339559,25
15339560,19
15339561,11
15339562,7
15339563,11
15339564,7
15339565,7
15339566,4
15339567,2
15339568,1
15339571,1
15342629,1
15342660,1
15342661,4
15342662,1
15342663,12
15342664,1
15342690,4
15342722,17
15342723,12
15342724,1
15342725,8
15342726,26
15342727,20
15342728,30
15342729,2
15342731,1
15342736,1
15342888,1
15342916,35
15342917,1
15342919,2
15342920,2
16843811,9
16843812,21
16843813,29
16843814,34
16843815,36
16843816,193
16843817,53
16843818,43
16843819,63
16843820,46
16843821,25
16843822,21
16843823,8
16843824,2
16843825,1
16843826,1
16843827,3
16843829,1
16843843,34
16843844,43
16843845,169
16843846,187
16843847,188
16843848,116
16843849,124
16843850,103
16843851,90
16843852,48
16843853,21
16843854,19
16843855,20
16843856,12
16843857,3
16843858,3
16843860,1
16843876,4
16843877,9
16843878,9
16843879,26
16843880,28
16843881,15
16843882,9
16843883,3
16843884,5
16843885,4
16843886,1
16843887,1
16843891,1
16843907,4
16843910,12
16843911,17
16843912,10
16843913,5
16843914,1
16843915,1
16843917,2
16844098,432
16844099,455
16844100,302
16844101,60
16844102,347
16844103,184
16844104,167
16844105,329
16844106,336
16844107,103
16844108,45
16844109,15
16844110,14
16844111,13
16844112,8
16844113,4
16844114,1
16844115,1
16844129,526
16844130,431
16844131,348
16844132,441
16844133,417
16844134,338
16844135,291
16844136,425
16844137,219
16844138,88
16844139,258
16844140,71
16844141,26
16844142,15
16844143,8
16844144,4
16844145,2
16844357,2
16844358,156
16844359,171
16844360,8
16844361,3
16844362,12
16844363,2
16844364,4
16844835,1
16844836,5
16844837,1
16844838,3
16844839,14
16844840,14
16844841,26
16844842,14
16844843,31
16844844,151
16844845,20
16844846,2
16844847,4
16844867,107
16844868,60
16844869,58
16844870,14
16844871,14
16844872,13
16844873,29
16844874,32
16844875,3
16844876,21
16844877,11
16844878,5
16844879,2
16844880,2
16844881,1
16844882,2
16844899,16
16844900,165
16844901,24
16844902,8
16844903,124
16844904,50
16844905,48
16844906,30
16844907,15
16844908,5
16844909,10
16844910,8
16844911,2
16844913,1
16844915,1
16845122,140
16845123,21
16845124,28
16845125,232
16845126,120
16845127,273
16845128,106
16845129,133
16845130,172
16845131,61
16845132,25
16845133,17
16845134,9
16845135,1
16845136,5
16845137,1
16845154,2
16845155,12
16845156,59
16845157,31
16845158,33
16845159,52
16845160,4
16845161,6
16845162,2
16845163,5
16845164,13
16845165,3
16845166,1
16845169,1
16845350,2
16845352,9
16845353,1
16845355,9
16845356,1
16845357,4
16845859,14
16845860,1
16845861,7
16845862,4
16845863,7
16845864,14
16845865,15
16845866,14
16845867,3
16845868,4
16845869,17
16845870,3
16845872,1
16845873,1
16845874,1
16845891,3
16845892,2
16845893,9
16845894,1
16845895,11
16845896,27
16845897,14
16845898,46
16845899,47
16845900,45
16845901,26
16845902,12
16845903,1
16845904,8
16845905,7
16845906,1
16846116,200
16846117,133
16846118,32
16846119,18
16846120,29
16846121,90
16846122,23
16846123,16
16846124,31
16846125,32
16846126,8
16846127,1
16846128,2
16846129,4
16846130,2
16846148,1
16846149,1
16846150,2
16846151,3
16846152,10
16846154,4
16846155,1
16846883,17
16846884,40
16846885,1
16846887,11
16846888,15
16846889,71
16846890,7
16846892,3
16846893,2
16846894,3
16846900,1
16849959,1
16849987,1
16849990,2
16849991,4
16849992,1
16849993,1
16849995,1
16850000,2
16850023,1
16850051,29
16850052,109
16850053,6
16850054,3
16850055,2
16850056,31
16850057,1
16850058,10
16850059,4
16850060,1
16850064,2
16850221,1
16850242,7
16850243,2
16850244,1
16850245,2
16850246,31
16850247,13
16850248,28
16850249,6
16850250,3
16850251,1
16850252,2
16850253,1
16850256,1
16850979,29
16850980,27
16850981,1
16850983,6
16850984,6
16850985,6
16850986,7
16850987,3
16850988,1
16850989,2
2163746,758
2163747,55
2163748,121
2163749,305
2163750,205
2163751,170
2163752,211
2163753,271
2163754,336
2163755,236
2163756,198
2163757,141
2163758,187
2163759,151
2163760,84
2163761,81
2163762,100
2163763,43
2163764,36
2163765,29
2163766,20
2163767,11
2163768,7
2163769,2
2163770,1
2163772,1
2229281,855
2229282,783
2229283,895
2229284,667
2229285,625
2229286,981
2229287,1234
2229288,907
2229289,637
2229290,825
2229291,1218
2229292,1111
2229293,641
2229294,555
2229295,355
2229296,251
2229297,190
2229298,104
2229299,113
2229300,84
2229301,86
2229302,75
2229303,23
2229304,6
2229305,4
2229306,3
2229313,3123
2229314,2954
2229315,2636
2229316,620
2229317,727
2229318,1075
2229319,1008
2229320,870
2229321,596
2229322,922
2229323,808
2229324,349
2229325,343
2229326,274
2229327,167
2229328,93
2229329,95
2229330,123
2229331,114
2229332,75
2229333,23
2229334,14
2229335,7
2229336,5
2229337,2
2294817,348
2294818,96
2294819,61
2294820,49
2294821,216
2294822,143
2294823,141
2294824,198
2294825,130
2294826,65
2294827,85
2294828,158
2294829,154
2294830,96
2294831,79
2294832,16
2294833,9
2294834,29
2294835,15
2294836,29
2294837,27
2294838,7
2294839,1
2294849,1038
2294850,940
2294851,481
2294852,213
2294853,121
2294854,394
2294855,446
2294856,169
2294857,133
2294858,116
2294859,114
2294860,171
2294861,136
2294862,61
2294863,13
2294864,33
2294865,52
2294866,58
2294867,38
2294868,24
2294869,18
2294870,5
2294881,14
2294882,174
2294883,94
2294884,11
2294885,14
2294886,23
2294887,25
2294888,4
2294889,5
2294890,16
2294891,1
2294892,9
2294893,10
2294896,1
2294898,3
2294899,4
2294900,6
2294901,2
23135268,2
23135269,17
23135270,19
23135271,3
23135272,12
23135273,9
23135274,3
23135275,13
23135276,9
23135278,1
23135279,2
23135281,1
23135299,6
23135300,10
23135301,15
23135302,40
23135303,15
23135304,9
23135305,8
23135306,7
23135307,10
23135308,13
23135309,5
23135310,3
23135311,2
23135313,1
23135314,1
23135332,8
23135333,5
23135335,6
23135336,4
23135339,2
23135364,1
23135365,2
23135366,1
23135367,3
23135369,2
23135370,1
23135554,85
23135555,73
23135556,21
23135557,25
23135558,24
23135559,13
23135560,16
23135561,23
23135562,40
23135563,35
23135564,26
23135565,5
23135585,90
23135586,33
23135587,72
23135588,80
23135589,53
23135590,42
23135591,53
23135592,28
23135593,48
23135594,29
23135595,27
23135596,10
23135597,2
23135816,1
23135817,1
23135818,1
23135819,1
23135820,8
23136295,13
23136296,5
23136297,1
23136298,2
23136299,1
23136324,4
23136325,1
23136327,3
23136328,9
23136329,1
23136333,1
23136356,9
23136357,6
23136359,9
23136360,3
23136361,1
23136362,9
23136363,4
23136364,1
23136365,1
23136366,2
23136368,2
23136579,3
23136580,4
23136581,45
23136582,39
23136583,20
23136584,23
23136585,3
23136586,2
23136588,2
23136589,1
23136610,1
23136611,15
23136612,18
23136613,10
23136614,2
23136615,5
23136616,1
23136618,3
23136619,1
23136620,11
23136621,4
23136811,1
23136812,1
23136813,8
23137315,6
23137316,4
23137317,1
23137318,1
23137319,1
23137320,2
23137321,4
23137322,4
23137323,5
23137324,3
23137325,11
23137326,4
23137347,3
23137348,2
23137349,6
23137350,2
23137351,5
23137352,6
23137353,1
23137354,3
23137355,2
23137356,1
23137357,9
23137358,2
23137359,1
23137363,1
23137571,12
23137572,3
23137573,3
23137574,11
23137575,8
23137576,3
23137577,20
23137578,15
23137579,3
23137580,1
23137581,11
23137582,4
23137603,3
23137604,1
23137608,1
23138339,2
23138345,1
23138347,2
23138349,1
23138350,2
23141480,4
23141507,2
23141508,3
23141509,3
23141512,16
23141513,5
23141701,1
23141702,2
23141703,13
23141705,4
23141706,2
23142441,3
23142443,1
23142444,1
23142445,2
23145513,1
2360353,290
2360354,33
2360355,56
2360356,49
2360357,21
2360358,66
2360359,43
2360360,64
2360361,41
2360362,24
2360363,33
2360364,73
2360365,72
2360366,40
2360367,28
2360368,18
2360369,19
2360370,17
2360371,9
2360372,2
2360373,1
2360374,3
2360375,2
2360376,1
2360385,279
2360386,163
2360387,96
2360388,79
2360389,94
2360390,148
2360391,164
2360392,85
2360393,69
2360394,164
2360395,192
2360396,97
2360397,48
2360398,58
2360399,38
2360400,7
2360401,10
2360402,10
2360403,9
2360404,7
2360406,1
2360407,1
2360417,22
2360418,12
2360419,13
2360420,3
2360421,4
2360422,9
2360423,5
2360424,9
2360425,9
2360426,21
2360427,12
2360428,5
2360429,27
2360430,6
2360431,1
2360432,5
2360434,1
2360435,2
2360437,1
2360449,20
2360450,2
2360452,3
2360453,4
2360454,3
2360456,1
2360457,1
2360459,1
2360462,1
2360463,2
2688039,1
2688040,2
2688041,1
2688042,1
2688043,2
2688044,3
2688066,5
2688068,1
2688072,1
2688073,1
2688074,2
2688075,4
2688076,3
2688077,1
2688294,1
2753570,526
2753571,1539
2753572,2173
2753573,1334
2753574,2059
2753575,2324
2753576,2129
2753577,1526
2753578,1229
2753579,1129
2753580,892
2753581,692
2753582,560
2753583,496
2753584,447
2753585,278
2753586,140
2753587,120
2753588,106
2753589,46
2753590,21
2753591,14
2753592,6
2753593,3
2753601,19
2753602,812
2753603,2119
2753604,2444
2753605,2738
2753606,2867
2753607,2890
2753608,2563
2753609,2478
2753610,1997
2753611,1328
2753612,1443
2753613,1255
2753614,1113
2753615,731
2753616,513
2753617,317
2753618,205
2753619,82
2753620,59
2753621,35
2753622,20
2753623,10
2753624,4
2753625,1
2753626,1
2753633,3
2753634,123
2753635,331
2753636,532
2753637,638
2753638,745
2753639,795
2753640,602
2753641,296
2753642,238
2753643,266
2753644,186
2753645,225
2753646,264
2753647,216
2753648,126
2753649,58
2753650,29
2753651,23
2753652,7
2753653,5
2753654,5
2753655,4
2753656,1
2753657,1
2753666,225
2753667,228
2753668,261
2753669,139
2753670,242
2753671,247
2753672,181
2753673,238
2753674,194
2753675,140
2753676,93
2753677,81
2753678,125
2753679,108
2753680,49
2753681,20
2753682,10
2753683,8
2753684,5
2753685,1
2753825,7
2753827,1
2753828,2
2753829,3
2753830,6
2753831,5
2753832,4
2753833,2
2753834,2
2753835,4
2753836,2
2753837,2
2753857,3768
2753858,4043
2753859,3735
2753860,2218
2753861,2285
2753862,2371
2753863,3149
2753864,2751
2753865,2058
2753866,1229
2753867,765
2753868,734
2753869,546
2753870,361
2753871,222
2753872,124
2753873,72
2753874,43
2753875,28
2753876,10
2753877,5
2753878,10
2753879,8
2753880,6
2753881,6
2753882,4
2819105,1388
2819106,2462
2819107,2785
2819108,2472
2819109,2821
2819110,2444
2819111,2558
2819112,2627
2819113,2218
2819114,1652
2819115,1510
2819116,986
2819117,865
2819118,655
2819119,538
2819120,385
2819121,317
2819122,252
2819123,131
2819124,75
2819125,56
2819126,14
2819127,3
2819128,1
2819129,1
2819130,1
2819137,1808
2819138,3089
2819139,3318
2819140,3341
2819141,3316
2819142,3221
2819143,3033
2819144,3058
2819145,2802
2819146,2303
2819147,1812
2819148,1543
2819149,956
2819150,986
2819151,886
2819152,468
2819153,386
2819154,272
2819155,152
2819156,57
2819157,27
2819158,8
2819159,6
2819160,3
2819169,225
2819170,749
2819171,925
2819172,1063
2819173,925
2819174,878
2819175,740
2819176,667
2819177,600
2819178,617
2819179,422
2819180,348
2819181,233
2819182,163
2819183,164
2819184,163
2819185,89
2819186,49
2819187,11
2819188,5
2819189,2
2819190,1
2819201,308
2819202,260
2819203,406
2819204,418
2819205,412
2819206,477
2819207,339
2819208,392
2819209,319
2819210,231
2819211,274
2819212,207
2819213,123
2819214,64
2819215,71
2819216,64
2819217,32
2819218,13
2819219,2
2819220,3
2819221,4
2819222,1
2819362,2
2819364,6
2819365,6
2819366,6
2819367,3
2819368,4
2819369,6
2819370,3
2819371,3
2819372,2
2819393,4221
2819394,4220
2819395,4189
2819396,4210
2819397,4131
2819398,3906
2819399,3645
2819400,3419
2819401,2956
2819402,2502
2819403,1949
2819404,1100
2819405,756
2819406,549
2819407,389
2819408,209
2819409,135
2819410,112
2819411,65
2819412,43
2819413,17
2819414,10
2819415,6
2819416,1
2819417,1
2819418,1
2819425,4212
2819426,4237
2819427,4219
2819428,4074
2819429,3968
2819430,3923
2819431,3555
2819432,2865
2819433,2360
2819434,1825
2819435,1476
2819436,1219
2819437,535
2819438,339
2819439,219
2819440,69
2819441,98
2819442,35
2819443,15
2819444,18
2819445,3
2819446,3
2819447,3
31523878,1
31523880,1
31523883,1
31523887,1
31523908,1
31524162,2
31524163,1
31524164,1
31524165,1
31524167,1
31524168,1
31524170,1
31524171,1
31524172,1
31524193,2
31524195,2
31524196,2
31524198,1
31524201,2
31524202,1
31524203,1
31524204,1
31524206,1
31524933,1
31524939,1
31524967,1
31525189,1
31525190,1
31525197,1
31525198,1
31525220,1
31525228,1
31525933,1
31525957,1
31526181,1
31526185,1
31526187,1
31526189,1
31530120,1
31530122,1
31530317,1
3212325,3
3212327,1
3212329,1
3212332,1
3212336,2
3212337,2
3212354,3
3212356,2
3212357,2
3212358,3
3212359,3
3212363,3
3212364,3
3212367,2
3212611,4
3212612,1
3212613,3
3212614,1
3212617,2
3212618,6
3212619,2
3212620,2
3212621,1
3212622,2
3212623,3
3212624,2
3212625,2
3212626,2
3212642,4
3212643,3
3212644,5
3212645,1
3212646,1
3212647,5
3212648,6
3212649,3
3212650,2
3212651,3
3212652,3
3212653,5
3212654,5
3212656,2
3212659,2
3277858,7
3277859,177
3277860,821
3277861,723
3277862,207
3277863,204
3277864,155
3277865,147
3277866,110
3277867,91
3277868,100
3277869,161
3277870,124
3277871,67
3277872,76
3277873,40
3277874,6
3277875,1
3277876,1
3277877,2
3277889,32
3277890,24
3277891,663
3277892,799
3277893,273
3277894,257
3277895,92
3277896,107
3277897,565
3277898,572
3277899,555
3277900,253
3277901,291
3277902,202
3277903,119
3277904,24
3277905,13
3277906,2
3277907,2
3277921,4
3277922,2
3277923,1
3277924,12
3277925,14
3277926,55
3277927,67
3277928,24
3277929,28
3277930,64
3277931,114
3277932,132
3277933,94
3277934,32
3277935,5
3277936,3
3277937,1
3277953,9
3277956,1
3277957,3
3277958,43
3277959,54
3277960,22
3277961,9
3277962,29
3277963,64
3277964,58
3277965,24
3277966,7
3277967,5
3277968,7
3277969,5
3277970,1
3278146,931
3278147,934
3278148,919
3278149,904
3278150,533
3278151,121
3278152,150
3278153,172
3278154,155
3278155,109
3278156,95
3278157,45
3278158,36
3278159,32
3278160,26
3278161,11
3278162,4
3278177,974
3278178,912
3278179,938
3278180,934
3278181,894
3278182,739
3278183,783
3278184,708
3278185,167
3278186,151
3278187,113
3278188,73
3278189,88
3278190,47
3278191,18
3278192,14
3278194,2
3278195,4
3278369,4
3278382,2
3278383,2
3278401,837
3278405,1
3278406,1
3278407,1
3278408,4
3278409,3
3278410,1
3278411,3
3278412,4
3278413,2
3278414,6
3278415,4
35849249,100
35849250,76
35849251,71
35849252,65
35849253,19
35849254,71
35849255,81
35849256,40
35849257,17
35849258,10
35849259,31
35849260,47
35849261,10
35849262,6
35849263,4
35849265,3
35849266,2
35849267,1
35849268,9
35849269,9
35849270,4
35849281,196
35849282,174
35849283,81
35849284,68
35849285,71
35849286,59
35849287,118
35849288,68
35849289,59
35849290,37
35849291,40
35849292,22
35849293,13
35849294,5
35849295,2
35849296,2
35849297,15
35849298,23
35849299,8
35849300,1
35849313,1
35849314,1
35849317,7
35849318,14
35849319,3
35849320,4
35849321,5
35849322,6
35849323,7
35849324,2
35849325,1
35849331,3
35849332,3
35849333,2
35849345,2
35849346,1
35849348,6
35849349,2
35849350,3
35849351,9
35849352,7
35849354,1
35849355,19
35849356,6
35849513,1
35849514,1
35849538,19
35849539,32
35849540,74
35849541,132
35849542,133
35849543,63
35849544,26
35849545,39
35849546,50
35849547,14
35849548,22
35849549,67
35849550,55
35849551,7
35849552,2
35849553,1
35849569,85
35849570,174
35849571,174
35849572,184
35849573,178
35849574,106
35849575,74
35849576,115
35849577,64
35849578,96
35849579,32
35849580,61
35849581,7
35849582,12
35849583,46
35849584,9
35849585,1
35849586,1
35849796,2
35849797,3
35849798,2
35849801,7
35849802,25
35849803,19
35850273,2
35850274,4
35850275,12
35850276,6
35850277,17
35850278,1
35850279,4
35850281,1
35850282,1
35850283,2
35850284,1
35850287,6
35850288,17
35850305,14
35850306,6
35850308,18
35850309,4
35850310,7
35850311,6
35850312,1
35850313,38
35850314,5
35850315,37
35850316,6
35850317,1
35850320,3
35850321,1
35850323,2
35850337,81
35850338,61
35850339,1
35850341,47
35850342,50
35850343,50
35850344,4
35850345,19
35850346,34
35850347,12
35850348,1
35850349,6
35850350,5
35850352,13
35850353,9
35850355,10
35850356,9
35850357,2
35850562,8
35850563,75
35850564,21
35850565,67
35850566,43
35850567,12
35850568,16
35850569,43
35850570,19
35850571,39
35850573,10
35850574,31
35850575,3
35850593,16
35850594,4
35850595,9
35850596,3
35850597,8
35850598,7
35850599,2
35850600,1
35850601,2
35850602,2
35850604,4
35850607,4
35850789,1
35850790,1
35850791,1
35850794,1
35850795,1
35851297,14
35851298,5
35851299,53
35851300,55
35851301,53
35851302,9
35851303,8
35851304,2
35851305,7
35851306,5
35851307,5
35851308,4
35851309,7
35851310,4
35851312,4
35851329,73
35851330,52
35851332,56
35851333,57
35851334,58
35851335,1
35851336,54
35851337,8
35851338,5
35851339,7
35851340,4
35851341,2
35851342,2
35851343,1
35851344,4
35851345,1
35851346,1
35851347,1
35851554,5
35851555,86
35851556,96
35851557,27
35851558,69
35851559,63
35851560,1
35851561,2
35851562,8
35851563,42
35851564,9
35851565,7
35851566,4
35851567,1
35851568,4
35851569,9
35851586,5
35851587,14
35851588,10
35851589,3
35851595,4
35851598,4
35852321,1
35852324,2
35852325,19
35852326,12
35852328,9
35852329,4
